排名	关键词	热度	特征	时间
1	嘉羿 要你寡	2789735	沸	2020-06-22T18:28:28.838698
2	成都一男子公交站外持刀伤人致死	1383823	新	2020-06-22T18:28:28.838878
3	秦昊手机壳	1378005	沸	2020-06-22T18:28:28.839032
4	丁一	1364284	新	2020-06-22T18:28:28.839180
5	心疼白冰	1337660	新	2020-06-22T18:28:28.839323
6	娜扎6月剧组日记	1169636	荐	2020-06-22T18:28:28.839466
7	90后护士咽下垂危婴儿呼吸道吸出物	1148868		2020-06-22T18:28:28.839607
8	加拿大所谓司法独立完全是双重标准	1100785		2020-06-22T18:28:28.839724
9	国务院教育督导办发布预警严防溺水	1099956		2020-06-22T18:28:28.839838
10	请回答1988主演重聚	1099333	沸	2020-06-22T18:28:28.839951
11	蓝盈莹耳机项链	999384	热	2020-06-22T18:28:28.840115
12	隐秘的角落 还珠格格	807812	热	2020-06-22T18:28:28.840258
13	隐秘的角落	595085		2020-06-22T18:28:28.840400
14	KTV网吧消费时间不得超2小时	437161		2020-06-22T18:28:28.840513
15	姐姐们一直都在乘风破浪	405076		2020-06-22T18:28:28.840627
16	黄冈一村支书被洪水冲走	402778		2020-06-22T18:28:28.840738
17	喻恩泰	389149	热	2020-06-22T18:28:28.840850
18	林湘粉丝	388270	新	2020-06-22T18:28:28.840991
19	洪水	323076		2020-06-22T18:28:28.841132
20	吴昕十点出发十点醒	315243	热	2020-06-22T18:28:28.841244
21	湖北咸宁填埋6000公斤竹鼠蛇类	305824	新	2020-06-22T18:28:28.841383
22	疾控专家回应乐事薯片还能吃吗	295513		2020-06-22T18:28:28.841525
23	北京多名患者无新发地直接接触史	282866		2020-06-22T18:28:28.841636
24	老师办公室见过的窒息操作	273958		2020-06-22T18:28:28.841760
25	莫向晚被砸蛋糕	271537		2020-06-22T18:28:28.841889
26	怪你过分美丽	265316		2020-06-22T18:28:28.842017
27	杜华拿着说话之道	258261		2020-06-22T18:28:28.842142
28	要把衣服靠身体的一面挂在外边	244415		2020-06-22T18:28:28.842269
29	警方对康养中心死亡男子尸检	244308	新	2020-06-22T18:28:28.842395
30	2020的上半年总结	240358	新	2020-06-22T18:28:28.842553
31	少年游	232844		2020-06-22T18:28:28.842709
32	无价之姐完整版舞蹈	217358		2020-06-22T18:28:28.842835
33	三叉戟	207907		2020-06-22T18:28:28.842960
34	外交部回应日方钓鱼岛改名议案	199030		2020-06-22T18:28:28.843086
35	隐秘的角落花絮	197012		2020-06-22T18:28:28.843214
36	仝卓 承蒙厚爱后会有期	191953		2020-06-22T18:28:28.843339
37	撸串神仙酱汁	168909	新	2020-06-22T18:28:28.843462
38	黄子韬 你让我的伊什塔尔怎么想	162798		2020-06-22T18:28:28.843620
39	美国喜剧演员表演中晕倒后确诊	162228		2020-06-22T18:28:28.843745
40	张文宏说不要再闷了	161584		2020-06-22T18:28:28.843873
41	甘肃新增7例境外输入病例	160688		2020-06-22T18:28:28.843999
42	衡水高三师生举手机上晚自习	155719		2020-06-22T18:28:28.844147
43	14名老兵回到曾经守卫的哨所	140609	新	2020-06-22T18:28:28.844240
44	浙江高考调整	139223		2020-06-22T18:28:28.844351
45	创造营中国姑娘大片	129051		2020-06-22T18:28:28.844437
46	双庆路	128306		2020-06-22T18:28:28.844521
47	重庆綦江现超98年洪水水位	123152		2020-06-22T18:28:28.844606
48	编织蜜豆包	112514	新	2020-06-22T18:28:28.844690
49	我国重新启动北斗三号发射任务	87274		2020-06-22T18:28:28.844797
50	三叉戟预告 大棍子	56219		2020-06-22T18:28:28.844882
