排名	关键词	热度	特征	时间
1	美国取消5国及国内39州旅行禁令	3538889	新	2020-06-09T02:37:43.120283
2	朝鲜宣布彻底切断朝韩通讯联络线	2622864	新	2020-06-09T02:37:43.120462
3	杨洋喝纯享酸奶	1624418	荐	2020-06-09T02:37:43.120617
4	世卫组织称全球新冠疫情正在恶化	1560687	新	2020-06-09T02:37:43.120765
5	花千骨	1510163	新	2020-06-09T02:37:43.120911
6	谢娜模仿刘敏涛	1478288	新	2020-06-09T02:37:43.121054
7	欧阳娜娜音乐三部曲	1402403	新	2020-06-09T02:37:43.121197
8	秦岚好美	936939	热	2020-06-09T02:37:43.121341
9	武汉300名无症状感染者病毒培养结果	917771	新	2020-06-09T02:37:43.121479
10	xiye偷家	601396		2020-06-09T02:37:43.121632
11	美国新冠肺炎超195万例	428241	新	2020-06-09T02:37:43.121763
12	牡丹江全民排查检出19名无症状感染者	414273		2020-06-09T02:37:43.121922
13	美国新冠肺炎累计死亡人数超11万	398701	新	2020-06-09T02:37:43.122050
14	虞书欣 致我最爱的婧妹们	382224	热	2020-06-09T02:37:43.122207
15	宋凛周放摩托车吻	312970		2020-06-09T02:37:43.122365
16	莫向晚人设	306119		2020-06-09T02:37:43.122489
17	夫妻搬家把房让给66只猫	305705		2020-06-09T02:37:43.122615
18	世行预测今年全球经济将萎缩5.2%	304190	新	2020-06-09T02:37:43.122739
19	佩洛西单膝跪地默哀	303640	新	2020-06-09T02:37:43.122895
20	郑爽超话头像	302105		2020-06-09T02:37:43.123051
21	略显潦草的头盔	300238	新	2020-06-09T02:37:43.123175
22	官方回应90后夫妻住深山生9娃	299881		2020-06-09T02:37:43.123329
23	怪你过分美丽高以翔纪念特辑	298047		2020-06-09T02:37:43.123452
24	今年208家房企破产	297838		2020-06-09T02:37:43.123575
25	世界单日新增13.6万例新冠肺炎	247690	新	2020-06-09T02:37:43.123697
26	妈妈扮玩偶校门口接女儿放学	240150		2020-06-09T02:37:43.123853
27	上海暂停作为第一入境点	225322		2020-06-09T02:37:43.123976
28	赵小棠成立工作室	201272		2020-06-09T02:37:43.124146
29	美国疫情	193439	新	2020-06-09T02:37:43.124275
30	韦神结婚	181739		2020-06-09T02:37:43.124419
31	抗癌跑友贺明离世	180235		2020-06-09T02:37:43.124532
32	怪你过分美丽	175852		2020-06-09T02:37:43.124646
33	孔雪儿工作室	175301		2020-06-09T02:37:43.124758
34	平底锅粉荔爆浆毛巾卷	164658		2020-06-09T02:37:43.124870
35	直播平台借免费网课向学生推广网游	135337		2020-06-09T02:37:43.124982
36	三叉戟	128037		2020-06-09T02:37:43.125095
37	四川乐山街头遛熊猫真相	122116		2020-06-09T02:37:43.125212
38	华春莹就香港问题向蓬佩奥连发三问	121571		2020-06-09T02:37:43.125336
39	幸福触手可及	116733		2020-06-09T02:37:43.125460
40	黄景瑜怒斥跟拍者	104109		2020-06-09T02:37:43.125583
41	广州暴雨致山体滑坡3人被埋	100861		2020-06-09T02:37:43.125706
42	数十亿美元钻石因疫情积压	99060		2020-06-09T02:37:43.125831
43	北海狮现身大连岛礁	94846		2020-06-09T02:37:43.125955
44	mifengaaa	91396		2020-06-09T02:37:43.126077
45	美国每年1000人死于警察暴力执法	89830	新	2020-06-09T02:37:43.126198
46	丁禹兮 心中会保留一块地方给韩烁	89733	新	2020-06-09T02:37:43.126356
47	两车相撞爆炸前5分钟人被救出	89640		2020-06-09T02:37:43.126510
48	主动退市第一股重返A股	86765		2020-06-09T02:37:43.126633
49	樱花抹茶漏奶华	85682		2020-06-09T02:37:43.126755
50	应采儿晒小儿子全身照	79659		2020-06-09T02:37:43.126877
