排名	关键词	热度	特征	时间
1	微信朋友圈可以删评论了	4110875	热	2020-08-17T14:48:34.272862
2	长沙一食堂退餐超125克罚1元	2184623		2020-08-17T14:48:34.273002
3	人间不垮静静子	1976348	荐	2020-08-17T14:48:34.273098
4	王智道歉	1903169	热	2020-08-17T14:48:34.273210
5	以家人之名	1870147	新	2020-08-17T14:48:34.273322
6	THE9舞台全是远景	1837810	新	2020-08-17T14:48:34.273430
7	教育类硕士毕业生免试认定教师资格	1283497	新	2020-08-17T14:48:34.273537
8	东方卫视超级秀	812382	新	2020-08-17T14:48:34.273644
9	4岁女童被锁幼儿园二楼后坠楼重伤	650455		2020-08-17T14:48:34.273752
10	同学你好	649163	新	2020-08-17T14:48:34.273840
11	姜素拉宣布结婚	647826	热	2020-08-17T14:48:34.273948
12	向太心梗康复出院	590386		2020-08-17T14:48:34.274056
13	网红DC减肥药涉毒	527001		2020-08-17T14:48:34.274141
14	中国驻休斯敦总领事馆全体馆员归国	492351	新	2020-08-17T14:48:34.274226
15	大疆回应裁员1.4万人	480240		2020-08-17T14:48:34.274333
16	高校回应新生宿舍4人间改6人间	460614	新	2020-08-17T14:48:34.274423
17	肖战直播	457076	新	2020-08-17T14:48:34.274531
18	白敬亭 我后悔了	455854		2020-08-17T14:48:34.274637
19	盒马确诊女员工发声	447522		2020-08-17T14:48:34.274721
20	难听	444078		2020-08-17T14:48:34.274804
21	朱一龙想演灰太狼	439676	新	2020-08-17T14:48:34.274889
22	凌霄做牙医	437795	新	2020-08-17T14:48:34.275005
23	吉祥航空	427972		2020-08-17T14:48:34.275125
24	安倍晋三结束身体检查离开医院	365313		2020-08-17T14:48:34.275222
25	普普演了angelababy小时候	358630		2020-08-17T14:48:34.275317
26	薇娅直播	356304	新	2020-08-17T14:48:34.275411
27	全国高校2020秋季开学时间	349682	新	2020-08-17T14:48:34.275530
28	共青团中央	347311	新	2020-08-17T14:48:34.275650
29	南京7月来收治5例蜱虫叮咬重症患者	341622	新	2020-08-17T14:48:34.275768
30	重启主创见面会	337185		2020-08-17T14:48:34.275888
31	喻言镜头	332079	新	2020-08-17T14:48:34.275984
32	虞书欣吐槽公司后期滤镜	314790		2020-08-17T14:48:34.276119
33	周鸿祎称有的软件会偷偷打开摄像头	287195		2020-08-17T14:48:34.276214
34	外交部回应特朗普再签涉TikTok行政令	271393		2020-08-17T14:48:34.276310
35	每次当我写大括号时	267377		2020-08-17T14:48:34.276404
36	山下智久暂停演艺活动	265403		2020-08-17T14:48:34.276498
37	万茜工作室回应骨折争议	262881		2020-08-17T14:48:34.276590
38	曹操墓出土文物已修复900余件	253257		2020-08-17T14:48:34.276685
39	韩国牧师全光勋确诊感染新冠	234708	新	2020-08-17T14:48:34.276780
40	宋紫薇	219761		2020-08-17T14:48:34.276898
41	节目组给黄圣依看海娃片段	219156		2020-08-17T14:48:34.276991
42	中国蓝盔回国前再次逆行高危区	207819	新	2020-08-17T14:48:34.277085
43	社畜的终极理想	197060		2020-08-17T14:48:34.277204
44	时代少年团姐姐真漂亮首秀	197044	新	2020-08-17T14:48:34.277296
45	西班牙人续约武磊	196880	新	2020-08-17T14:48:34.277414
46	上海将推动餐饮企业提供半份菜小份菜	196702	新	2020-08-17T14:48:34.277532
47	爸妈眼里的随手关门	196530	新	2020-08-17T14:48:34.277651
48	上百只羊下雨后集体静止	196487		2020-08-17T14:48:34.277769
49	新冠毒株变异更易形成超级传播者	180397		2020-08-17T14:48:34.277864
50	8000吨火车上桥抗洪	179786		2020-08-17T14:48:34.277959
