排名	关键词	热度	特征	时间
1	王思聪	1545903	沸	2020-07-18T01:32:47.048594
2	华春莹回应所谓中国想窃取美国疫苗	1123796		2020-07-18T01:32:47.048769
3	国民网红表情包单曲首发	978524	荐	2020-07-18T01:32:47.048899
4	向往的生活	760614		2020-07-18T01:32:47.049046
5	李麒麟回应王思聪	698776		2020-07-18T01:32:47.049161
6	赵露思生图	593955		2020-07-18T01:32:47.049276
7	南京暴雨	424146		2020-07-18T01:32:47.049389
8	恩施拉响防空警报	417141		2020-07-18T01:32:47.049502
9	梁爽知错	382345		2020-07-18T01:32:47.049614
10	姜贞羽薄荷绿绑带裙	310279		2020-07-18T01:32:47.049725
11	杀害女儿9岁同学男子被执行死刑	291115	沸	2020-07-18T01:32:47.049840
12	高考查成绩的那天	286951		2020-07-18T01:32:47.049983
13	气功大师刘尚林被逮捕	286767	新	2020-07-18T01:32:47.050096
14	湖北恩施城区大面积被淹	259105		2020-07-18T01:32:47.050240
15	民航局批准第二批国际客运奖励航班	247938	新	2020-07-18T01:32:47.050352
16	官方回应数百辆共享单车被丢垃圾场	190154		2020-07-18T01:32:47.050506
17	大连隆胸死亡女子丈夫回应鉴定结果	188676		2020-07-18T01:32:47.050636
18	江疏影20岁军训旧照	187327		2020-07-18T01:32:47.050764
19	印度8年建成大桥1个月被冲垮	185272		2020-07-18T01:32:47.050892
20	孟佳选人环节	184157		2020-07-18T01:32:47.051016
21	世界上最小的河马	183438		2020-07-18T01:32:47.051142
22	名牌大学生多次偷外卖被刑拘	180541		2020-07-18T01:32:47.051268
23	官方回应居民救人遭社区书记抢功	180153		2020-07-18T01:32:47.051394
24	个人消费贷授信不超过20万	175964		2020-07-18T01:32:47.051518
25	唐嫣青花瓷长裙	170357		2020-07-18T01:32:47.051643
26	周深唱烟花易冷	168370		2020-07-18T01:32:47.051767
27	奔跑吧	161430		2020-07-18T01:32:47.051890
28	LPL处罚Chris和Xx	155241		2020-07-18T01:32:47.052030
29	中组部划拨1.2亿元党费用于防汛救灾	154246		2020-07-18T01:32:47.052160
30	爷孙3人坠河两孙溺亡	153743		2020-07-18T01:32:47.052286
31	嗨学网涉事主管已离职	147771	新	2020-07-18T01:32:47.052410
32	男子苦练萝莉音网恋半年骗50万	125957		2020-07-18T01:32:47.052569
33	杜华哭了	115718		2020-07-18T01:32:47.052694
34	外交部新任发言人汪文斌	110076		2020-07-18T01:32:47.052818
35	LNG处罚Xx	106027		2020-07-18T01:32:47.052941
36	蓝盈莹说自己是硬邦邦的人	96581		2020-07-18T01:32:47.053065
37	张雨绮 我没有顺拐	95919		2020-07-18T01:32:47.053188
38	小学生用第一份工资请父母吃饭	95724		2020-07-18T01:32:47.053311
39	钟文泽	93631		2020-07-18T01:32:47.053436
40	新疆全面摸排核酸检测呈阳性者	88398		2020-07-18T01:32:47.053562
41	东京奥运会比赛日程和场地已敲定	87808		2020-07-18T01:32:47.053688
42	少年之名	86939		2020-07-18T01:32:47.053815
43	携号转网服务用户破千万	83515		2020-07-18T01:32:47.053939
44	福克斯把特朗普声音掐了	77919	新	2020-07-18T01:32:47.054065
45	丁禹兮眼镜杀	76978		2020-07-18T01:32:47.054222
46	最强大脑	70492		2020-07-18T01:32:47.054347
47	张子枫欧阳娜娜友情	69229	新	2020-07-18T01:32:47.054471
48	官方公布男子节食54天身亡调查结果	68771	新	2020-07-18T01:32:47.054629
49	网传北京某小区出现确诊病例不实	68669		2020-07-18T01:32:47.054786
50	伊能静教金莎和男生聊天	68286		2020-07-18T01:32:47.054909
