排名	关键词	热度	特征	时间
1	黄鸿升去世	2794835	沸	2020-09-16T10:27:50.414150
2	香港市民欢送内地支援队返程	2027643	新	2020-09-16T10:27:50.414226
3	赵今麦 开学	2026881	荐	2020-09-16T10:27:50.414288
4	张若昀吃月子餐胖了十斤	1989507	热	2020-09-16T10:27:50.414346
5	杨丞琳悼念黄鸿升	1112834		2020-09-16T10:27:50.414404
6	网红餐厅	1103499	荐	2020-09-16T10:27:50.414450
7	6000元硬币离职赔偿金当事人发声	1087603	新	2020-09-16T10:27:50.414508
8	我国揭示首个新冠病毒全病毒精细结构	1087176	新	2020-09-16T10:27:50.414565
9	学校食堂推行一料多菜一菜多味	1086965	新	2020-09-16T10:27:50.414621
10	安倍政府全体辞职	1086856		2020-09-16T10:27:50.414678
11	乔任梁妈妈发文	1086832	热	2020-09-16T10:27:50.414723
12	我们恋爱吧阵容官宣	742782		2020-09-16T10:27:50.414779
13	大衣哥家遭无人机航拍直播	558594		2020-09-16T10:27:50.414825
14	浙江公安21小时破获百万黄金大案	551080	新	2020-09-16T10:27:50.414870
15	瑞丽高价卖猪肉商家被停业整顿	531831	新	2020-09-16T10:27:50.414926
16	瑞丽已完成6万人核酸采样	530541	新	2020-09-16T10:27:50.414982
17	日本航空公司推乘飞机赏夕阳服务	515816	新	2020-09-16T10:27:50.415037
18	李荣浩炎亚纶悼念黄鸿升	502840		2020-09-16T10:27:50.415093
19	股市	486874		2020-09-16T10:27:50.415138
20	阿里新制造工厂	463673		2020-09-16T10:27:50.415182
21	刘昊然张若昀反整NPC	451090	新	2020-09-16T10:27:50.415228
22	被全校照顾的小熊	448032		2020-09-16T10:27:50.415285
23	江苏一公司要求员工改用国产手机	433801	新	2020-09-16T10:27:50.415329
24	王者荣耀	404906		2020-09-16T10:27:50.415386
25	密室大逃脱	352940		2020-09-16T10:27:50.415432
26	郑爽加盟我们恋爱吧	345961		2020-09-16T10:27:50.415477
27	林俊杰阮经天合作MV	313975		2020-09-16T10:27:50.415522
28	爆浆芝士抖臀蛋糕	282991		2020-09-16T10:27:50.415566
29	农户种出1米5高冬瓜	259372	新	2020-09-16T10:27:50.415611
30	特朗普向以色列总理赠送白宫钥匙	254402		2020-09-16T10:27:50.415667
31	焉栩嘉周奇一个宿舍	253828		2020-09-16T10:27:50.415712
32	RNG GNR	250774		2020-09-16T10:27:50.415756
33	当哆啦A梦从事微商后	249751	新	2020-09-16T10:27:50.415800
34	首个辣条专业班	230927		2020-09-16T10:27:50.415856
35	菅义伟正式就任日本首相	229028		2020-09-16T10:27:50.415900
36	陈乔恩连续四年悼念乔任梁	228120		2020-09-16T10:27:50.415945
37	美队 这是一个有趣的周末	195489		2020-09-16T10:27:50.415989
38	最经典的影视剧铁三角	173735		2020-09-16T10:27:50.416054
39	芬兰极光	161376	新	2020-09-16T10:27:50.416100
40	莱昂纳德乔治得到24分	151306		2020-09-16T10:27:50.416169
41	像极了学车时的我	151075		2020-09-16T10:27:50.416216
42	廖国勋当选天津市市长	130921	新	2020-09-16T10:27:50.416262
43	男子回应见义勇为遭猴群报复	130793	新	2020-09-16T10:27:50.416321
44	第11号台风红霞	130516	新	2020-09-16T10:27:50.416389
45	黄景瑜喝酒对瓶吹	130084	新	2020-09-16T10:27:50.416446
46	比尔盖茨父亲去世	129360	新	2020-09-16T10:27:50.416502
47	理工男的寻物启事	128411		2020-09-16T10:27:50.416559
48	科技部通报九起论文造假查处结果	128320	新	2020-09-16T10:27:50.416604
49	罗志祥	116609	新	2020-09-16T10:27:50.416662
50	教育部采取措施应对疫情期间留学难	116162		2020-09-16T10:27:50.416720
