排名	关键词	热度	特征	时间
1	小娘惹	317527	沸	2020-06-28T21:40:17.896299
2	房东为确诊外卖骑手减免房租	214963		2020-06-28T21:40:17.896434
3	陈卓璇 半山腰太挤了	158807		2020-06-28T21:40:17.896530
4	丁当发文表白艾瑞巴蒂组	148472		2020-06-28T21:40:17.896619
5	高天鹤镜头	145726		2020-06-28T21:40:17.896706
6	创造营排名	122277	沸	2020-06-28T21:40:17.896794
7	中央气象台已连发27天暴雨预警	114823		2020-06-28T21:40:17.896906
8	篮球少年张家城2年练坏7双球鞋	114778	新	2020-06-28T21:40:17.896993
9	教育部给本科教学打分	114747		2020-06-28T21:40:17.897102
10	试裙子时不能说喜欢	114735	沸	2020-06-28T21:40:17.897188
11	于正 我没有diss谁的意思	114525		2020-06-28T21:40:17.897295
12	天天向上	111734		2020-06-28T21:40:17.897380
13	都江堰车辆坠河事故系刑事案件	108330		2020-06-28T21:40:17.897465
14	林敬容婳大婚	107910		2020-06-28T21:40:17.897552
15	极限挑战	107808		2020-06-28T21:40:17.897636
16	花一个月工资给108名毕业生买鞋	107711		2020-06-28T21:40:17.897724
17	高晓松	104831		2020-06-28T21:40:17.897810
18	一双儿女网贷成瘾欠下30多万	74816		2020-06-28T21:40:17.897894
19	暮白首	72000		2020-06-28T21:40:17.897978
20	意大利留学生毕业典礼上飙重庆话	58037		2020-06-28T21:40:17.898062
21	孙珍妮淘汰	57079		2020-06-28T21:40:17.898146
22	希水下线	55593		2020-06-28T21:40:17.898229
23	赠台大熊猫圆圆喜迎二胎	55007	新	2020-06-28T21:40:17.898312
24	Steam登不上去	54851		2020-06-28T21:40:17.898419
25	林敬下线	52901		2020-06-28T21:40:17.898504
26	赵粤第一	49395		2020-06-28T21:40:17.898588
27	陈妍希	48645		2020-06-28T21:40:17.898670
28	失忆高材生流浪汉漂泊十余年返乡	45486		2020-06-28T21:40:17.898753
29	特朗普不顾隔离要求再赴球场	42572		2020-06-28T21:40:17.898835
30	青藏高原湖泊每年蒸发517亿吨淡水	42415		2020-06-28T21:40:17.898919
31	南京江面出现成群江豚	41722		2020-06-28T21:40:17.899003
32	易建联成为CBA历史篮板王	37384		2020-06-28T21:40:17.899087
33	孙正义今年第三家公司破产	36400		2020-06-28T21:40:17.899170
34	驻港公署回应美国对中方官员签证限制	35834		2020-06-28T21:40:17.899252
35	民初奇人传好虐	35307		2020-06-28T21:40:17.899335
36	海口七彩祥云	33417		2020-06-28T21:40:17.899421
37	欧萱版的小娘惹	32618		2020-06-28T21:40:17.899504
38	教育局回应女子在中学门前跳钢管舞	31776		2020-06-28T21:40:17.899587
39	于正秒删	30484		2020-06-28T21:40:17.899672
40	花5万吸猫被刑拘	30099		2020-06-28T21:40:17.899755
41	NBA球员确诊后不戴口罩打网球	29915		2020-06-28T21:40:17.899838
42	上海雨后大片	27355		2020-06-28T21:40:17.899922
43	周深 我去拿号了	24804		2020-06-28T21:40:17.900017
44	KPL	24636		2020-06-28T21:40:17.900108
45	baby小龙女扮相	24621		2020-06-28T21:40:17.900192
46	海鲜需求遇冷价格反升	23155		2020-06-28T21:40:17.900276
47	X战警演员隔空重聚	22124		2020-06-28T21:40:17.900362
48	平凡岗位的无价之姐	21994		2020-06-28T21:40:17.900446
49	没有刘海的鞠婧祎	20638		2020-06-28T21:40:17.900529
50	全球新冠确诊超1000万例	18093		2020-06-28T21:40:17.900612
