排名	关键词	热度	特征	时间
1	郑钧回应网友骂刘芸	2877445	热	2020-06-21T05:48:34.945093
2	千名网友翻唱陌生人父亲30年前的歌	2813087	新	2020-06-21T05:48:34.945236
3	张萌说黄晓明一言不合就发红包	2798864	新	2020-06-21T05:48:34.945365
4	黄子韬吃娃娃菜把牙吃断	1819773	沸	2020-06-21T05:48:34.945489
5	北大医生跪地急救膝盖渗血	1252941		2020-06-21T05:48:34.945609
6	李宏毅在线下棋	761849	荐	2020-06-21T05:48:34.945705
7	被顶替上大学农家女至今没等来道歉	756888	沸	2020-06-21T05:48:34.945824
8	日环食	672792	沸	2020-06-21T05:48:34.945943
9	600公里高速磁浮试验样车成功试跑	493235	新	2020-06-21T05:48:34.946062
10	隐秘的角落全员演技派	476103		2020-06-21T05:48:34.946184
11	郭敬明 吃力不讨好不就是我本人吗	452645		2020-06-21T05:48:34.946280
12	夏至	424778		2020-06-21T05:48:34.946376
13	隐秘的角落细节	406775	新	2020-06-21T05:48:34.946469
14	父亲节表情包	393556		2020-06-21T05:48:34.946587
15	无健康码徒步千里大爷已回老家	384447		2020-06-21T05:48:34.946682
16	河北新增3例北京关联病例	305909		2020-06-21T05:48:34.946776
17	余文乐老婆怀二胎	304352	新	2020-06-21T05:48:34.946871
18	特朗普竞选团队6人新冠病毒检测阳性	303085		2020-06-21T05:48:34.946989
19	萌娃不愿去幼儿园抱路灯杆不撒手	302278	新	2020-06-21T05:48:34.947086
20	北京6月11日以来累计确诊227例	290127		2020-06-21T05:48:34.947204
21	李希侃	289549		2020-06-21T05:48:34.947300
22	华中科技大学云毕业典礼	289086		2020-06-21T05:48:34.947394
23	粉笔模考	288528	新	2020-06-21T05:48:34.947488
24	QG三冠王	287683		2020-06-21T05:48:34.947605
25	爸爸的鸡汤永远不分时间	287586	新	2020-06-21T05:48:34.947698
26	90后警察沿用父亲警号	261293	新	2020-06-21T05:48:34.947818
27	尼日利亚舞蹈学校的男孩	252449	新	2020-06-21T05:48:34.947937
28	迪士尼翻车大赏	231559		2020-06-21T05:48:34.948067
29	美国南方邦联将领雕像被拉倒焚烧	227028		2020-06-21T05:48:34.948163
30	北京新增22例确诊	225074		2020-06-21T05:48:34.948256
31	周深郎朗 幽灵公主	218854		2020-06-21T05:48:34.948349
32	31省区市新增新冠确诊26例	196804	新	2020-06-21T05:48:34.948442
33	你的618快递可能被烧	174484		2020-06-21T05:48:34.948561
34	公职人员政务处分法全文公布	165481		2020-06-21T05:48:34.948654
35	宋茜控场	159061		2020-06-21T05:48:34.948747
36	父亲节文案	142196		2020-06-21T05:48:34.948840
37	金秀贤腹肌	133705		2020-06-21T05:48:34.948933
38	美国申领救济金人数超4500万	128498		2020-06-21T05:48:34.949026
39	美国新冠肺炎超224万例	125291		2020-06-21T05:48:34.949119
40	10年前刷屏的棒棒父子现状	124482		2020-06-21T05:48:34.949214
41	丁禹兮牵着郑乃馨出场	124404		2020-06-21T05:48:34.949307
42	说唱听我的	118295		2020-06-21T05:48:34.949399
43	英国发生持刀行凶事件	115692		2020-06-21T05:48:34.949492
44	被尤长靖笑死	112589		2020-06-21T05:48:34.949585
45	盘点父亲经典银幕形象	106823		2020-06-21T05:48:34.949676
46	王祖蓝老婆怀二胎	105993	新	2020-06-21T05:48:34.949769
47	ice queen舞台	105514		2020-06-21T05:48:34.949885
48	王俊凯发长文告别我们的乐队	94714		2020-06-21T05:48:34.949980
49	创造营	85771		2020-06-21T05:48:34.950072
50	这是切到番茄的大动脉吗	76198		2020-06-21T05:48:34.950165
