排名	关键词	热度	特征	时间
1	张翰 当女生说出想要的时候已经晚了	2636027	新	2020-09-15T18:38:17.681548
2	央视揭秘外卖员送餐全过程	1513500		2020-09-15T18:38:17.681737
3	赵丽颖双提名	1321240	沸	2020-09-15T18:38:17.681860
4	林雨申赵露思相生相克	736828	新	2020-09-15T18:38:17.682008
5	宋茜获三项提名	635407	新	2020-09-15T18:38:17.682153
6	朴树说 我们自成气候	629431	荐	2020-09-15T18:38:17.682298
7	兰州兽研所布病事件确认阳性3245人	625920		2020-09-15T18:38:17.682444
8	狗不理包子王府井店门店关闭	623381		2020-09-15T18:38:17.682558
9	对美加征关税商品第一次排除延期清单	622679		2020-09-15T18:38:17.682674
10	我喜欢你	622423		2020-09-15T18:38:17.682790
11	泰国杀妻藏尸案受害者闺蜜发声	578675	热	2020-09-15T18:38:17.682905
12	关晓彤 清爽魔芋粉	534321		2020-09-15T18:38:17.683053
13	上床下桌的真正意思	521254	热	2020-09-15T18:38:17.683166
14	新冠肺炎防控方案第七版发布	493985	新	2020-09-15T18:38:17.683310
15	心动的信号素人嘉宾职业	478757		2020-09-15T18:38:17.683453
16	王一博庆出道6周年	430476	新	2020-09-15T18:38:17.683565
17	中国是世界上最安全的国家之一	425790		2020-09-15T18:38:17.683709
18	獐子岛将海底扇贝动产抵押	409719	新	2020-09-15T18:38:17.683822
19	苹果发布会	406385	新	2020-09-15T18:38:17.683966
20	73岁林子祥完成高难度演唱的能力	404981		2020-09-15T18:38:17.684126
21	心动的信号	377267		2020-09-15T18:38:17.684240
22	当男友说要给你买个玩偶	351797		2020-09-15T18:38:17.684351
23	成年人的社交真相	322807		2020-09-15T18:38:17.684466
24	女子离家出走3天至今未归	276068		2020-09-15T18:38:17.684578
25	琉璃大结局	274721		2020-09-15T18:38:17.684690
26	第30届金鹰奖提名名单	271312		2020-09-15T18:38:17.684801
27	Mlxg手气	245135		2020-09-15T18:38:17.684913
28	6000元离职赔偿金全是硬币	244433		2020-09-15T18:38:17.685025
29	腾讯申请微信儿童版商标	243993		2020-09-15T18:38:17.685138
30	李思雨被气哭	243868	新	2020-09-15T18:38:17.685248
31	朴宰范中国新说唱飞行制作人	235045		2020-09-15T18:38:17.685400
32	蔡依林跳Sour Candy	229707		2020-09-15T18:38:17.685534
33	塔克拉玛干沙漠雾凇奇观	213083		2020-09-15T18:38:17.685661
34	王宁当选福建省省长	209669		2020-09-15T18:38:17.685786
35	罗喉计都把心给了司凤	207220		2020-09-15T18:38:17.685910
36	吴邪换脸失败	183314		2020-09-15T18:38:17.686035
37	薛逸星给姚沐希盖毯子	181076	新	2020-09-15T18:38:17.686159
38	中国新冠疫苗在阿联酋获紧急批准	178576		2020-09-15T18:38:17.686317
39	恋爱脑的反常规操作	174422		2020-09-15T18:38:17.686444
40	安徽工业大学	173496		2020-09-15T18:38:17.686567
41	金鹰奖提名发布会	151559		2020-09-15T18:38:17.686690
42	李斯丹妮模仿姐姐们	150824		2020-09-15T18:38:17.686813
43	以前的粉丝有多大胆	147896		2020-09-15T18:38:17.686936
44	iPhone12	147056		2020-09-15T18:38:17.687059
45	林俊杰新歌交换余生	144647	新	2020-09-15T18:38:17.687184
46	湖南卫视中秋之夜阵容	144362		2020-09-15T18:38:17.687339
47	袁冰妍配音告别褚璇玑	132566		2020-09-15T18:38:17.687464
48	国庆天安门广场花卉布置方案出炉	70785		2020-09-15T18:38:17.687588
49	日本拟定奥运会防疫方案	70515		2020-09-15T18:38:17.687714
50	女孩子酷一点怎么啦	70009		2020-09-15T18:38:17.687836
