排名	关键词	热度	特征	时间
1	向往的生活	3090540	新	2020-05-22T17:42:14.085109
2	建议将产后抑郁诊疗费纳入生育险	2819761		2020-05-22T17:42:14.085249
3	沙溢让蔡徐坤嗦喽嗦喽	2797426	新	2020-05-22T17:42:14.085353
4	杰里斯隆去世	1665202	新	2020-05-22T17:42:14.085482
5	宋凛单恋周放	1154814		2020-05-22T17:42:14.085607
6	05212020	1103048	荐	2020-05-22T17:42:14.085703
7	柳叶刀发布陈薇团队新冠疫苗试验结果	1034427	新	2020-05-22T17:42:14.085823
8	奔跑吧先导片	911494	沸	2020-05-22T17:42:14.085943
9	巴基斯坦坠机中有乘客幸存	778990	新	2020-05-22T17:42:14.086067
10	广电总局要求停播减肥传奇瘦身贴等广告	775063	热	2020-05-22T17:42:14.086188
11	建议春节假期延长为15天	743683	沸	2020-05-22T17:42:14.086307
12	最强大脑	606983		2020-05-22T17:42:14.086426
13	建议男性配偶陪产假延长到38天	479354		2020-05-22T17:42:14.086522
14	香港考评局取消涉中日关系不当试题	478053		2020-05-22T17:42:14.086618
15	巴基斯坦失事飞机乘客名单没有中国人	475095		2020-05-22T17:42:14.086713
16	北京定都峰云海	472198		2020-05-22T17:42:14.086809
17	李敏镐演技	469178	新	2020-05-22T17:42:14.086902
18	皮肤差的人有多自卑	467834	新	2020-05-22T17:42:14.087023
19	刘龙去世	463752	热	2020-05-22T17:42:14.087142
20	只有文科生才懂的梗	462725	新	2020-05-22T17:42:14.087261
21	永远的君主	458518	新	2020-05-22T17:42:14.087382
22	韩剧打耳光是真的打	458469	热	2020-05-22T17:42:14.087501
23	不敢让父母知道的那些事	423304	新	2020-05-22T17:42:14.087622
24	Hero吃鹅	390639		2020-05-22T17:42:14.087742
25	救下悬空6楼女童被奖励一套房产	390230		2020-05-22T17:42:14.087836
26	胡彦斌 不想有任何瓜葛了	389002	热	2020-05-22T17:42:14.087932
27	我不减肥的原因	350342		2020-05-22T17:42:14.088068
28	广州出现云墙	335874		2020-05-22T17:42:14.088166
29	哈利波特主题过山车	304962		2020-05-22T17:42:14.088260
30	影视剧里百夸不厌的造型	302784		2020-05-22T17:42:14.088354
31	回校后宿舍进了只猴子	283022		2020-05-22T17:42:14.088450
32	入境被拒4次后获准跨国见患癌妹妹	253059		2020-05-22T17:42:14.088543
33	巴基斯坦坠机飞行员最后录音	245916	新	2020-05-22T17:42:14.088638
34	高圣远清空与周迅合照	231437		2020-05-22T17:42:14.088759
35	卢旺达大屠杀疑犯死亡	206434		2020-05-22T17:42:14.088853
36	你有羡慕过别人的家庭吗	204145		2020-05-22T17:42:14.088945
37	韩国对新天地教会进行扣押搜查	203959		2020-05-22T17:42:14.089040
38	乱港头目黎智英申请离港被拒	192995		2020-05-22T17:42:14.089135
39	郑爽	192035		2020-05-22T17:42:14.089228
40	给你留下童年阴影的影视剧	175063		2020-05-22T17:42:14.089323
41	两会	168569		2020-05-22T17:42:14.089417
42	你眼中的艺体生是什么样子	166646	新	2020-05-22T17:42:14.089511
43	被拐32年儿子将接养母到西安生活	166070		2020-05-22T17:42:14.089631
44	加拿大法院将宣布孟晚舟案重要裁决	158787		2020-05-22T17:42:14.089728
45	乃万粉丝土味横幅	143583		2020-05-22T17:42:14.089823
46	中国库存口粮可供全国人民吃一年	130928		2020-05-22T17:42:14.089918
47	天文学家首次拍到行星诞生过程	125558		2020-05-22T17:42:14.090012
48	经典应不应该被翻拍	114358		2020-05-22T17:42:14.090106
49	高校推小龙虾套餐9元一份	104091		2020-05-22T17:42:14.090200
50	牛津疫苗动物试验失败	98509		2020-05-22T17:42:14.090296
