排名	关键词	热度	特征	时间
1	张靓颖绯闻男友发长文	4940405	新	2020-08-28T04:16:53.431587
2	鼓励事业单位对高层次人才实行年薪制	1259472	热	2020-08-28T04:16:53.431773
3	乘风破浪吸娃	1256781	荐	2020-08-28T04:16:53.431942
4	陈阿喜去世	1255835	热	2020-08-28T04:16:53.432111
5	Haro	1252109	新	2020-08-28T04:16:53.432268
6	了不起的中国小店	1218906	荐	2020-08-28T04:16:53.432426
7	白鲸产子瞬间	1166972		2020-08-28T04:16:53.432583
8	作文写跑题了怎么补救	971203	沸	2020-08-28T04:16:53.432708
9	蔡莉不再担任武汉市中心医院党委书记	561152	新	2020-08-28T04:16:53.432862
10	NBA球员决定恢复季后赛	531176		2020-08-28T04:16:53.433017
11	南部战区回应美舰擅闯中国西沙领海	517527	新	2020-08-28T04:16:53.433132
12	凌霄人设	493023	沸	2020-08-28T04:16:53.433280
13	新人刚说完誓词闪电就劈下来	305010		2020-08-28T04:16:53.433432
14	贺子秋 为什么都不要我了	283454	热	2020-08-28T04:16:53.433554
15	江苏镇江一10岁男孩遇害	261684		2020-08-28T04:16:53.433704
16	李沁mojito教程	261453		2020-08-28T04:16:53.433824
17	秦霄贤第一次给郭德纲表演相声	260110		2020-08-28T04:16:53.433952
18	全球近10亿人受精神健康问题影响	259722	新	2020-08-28T04:16:53.434081
19	梅西	258628		2020-08-28T04:16:53.434234
20	滴滴近4成性骚扰为男乘客骚扰男司机	257387	热	2020-08-28T04:16:53.434354
21	窦唯	256675		2020-08-28T04:16:53.434504
22	澳大利亚医院聘用猫咪做保安	255946	新	2020-08-28T04:16:53.434626
23	BLACKPINK新歌海报	254744		2020-08-28T04:16:53.434773
24	馆长	254328	新	2020-08-28T04:16:53.434895
25	擅闯无人区到底有多险	252876	新	2020-08-28T04:16:53.435043
26	在化妆上出过哪些糗	252154	新	2020-08-28T04:16:53.435193
27	中国2098	251525		2020-08-28T04:16:53.435344
28	开学后的南方大学宿舍	249821		2020-08-28T04:16:53.435464
29	使用ECMO111天的新冠患者出院	249130	新	2020-08-28T04:16:53.435586
30	黄金	248820		2020-08-28T04:16:53.435733
31	詹姆斯怒斥美国警察暴力执法	247963		2020-08-28T04:16:53.435854
32	赖冠霖姐姐	242904		2020-08-28T04:16:53.435973
33	福建下海救人的第三匹马已痊愈	235837		2020-08-28T04:16:53.436122
34	以家人之名	220880		2020-08-28T04:16:53.436246
35	首都功能核心区控制性详细规划	206229	新	2020-08-28T04:16:53.436370
36	淮安重大暴力袭警案开审	197421		2020-08-28T04:16:53.436523
37	唐灿性格	191446		2020-08-28T04:16:53.436642
38	闪送员捧着儿子录取通知书当街欢呼	154878		2020-08-28T04:16:53.436765
39	阿水好稳	153029		2020-08-28T04:16:53.436887
40	越南92岁大爷80年未剪头发	150105		2020-08-28T04:16:53.437006
41	张新成演技	144351		2020-08-28T04:16:53.437127
42	KDA新歌	134499		2020-08-28T04:16:53.437245
43	明星直爽发言实录	127687		2020-08-28T04:16:53.437366
44	谁还没个女团梦	125976		2020-08-28T04:16:53.437488
45	非正常拍摄不算合法证据	115003		2020-08-28T04:16:53.437608
46	美国新冠肺炎超585万例	113995		2020-08-28T04:16:53.437731
47	德云男团太好笑了	113417		2020-08-28T04:16:53.437850
48	学子考上清华获社区奖励20万	103994		2020-08-28T04:16:53.437969
49	汪苏泷谢可寅新歌	99541		2020-08-28T04:16:53.438092
50	科学家研制出小于0.1毫米机器人	66980		2020-08-28T04:16:53.438210
