排名	关键词	热度	特征	时间
1	肖战 谁还不会整点儿土味情话啊	4010371	新	2020-09-22T10:58:35.709999
2	小张被浴室玻璃门割伤手	2183074	沸	2020-09-22T10:58:35.710122
3	关晓彤代言朵梵	1791392	荐	2020-09-22T10:58:35.710223
4	华为已终止1亿澳元研发投资	1752654	新	2020-09-22T10:58:35.710324
5	小张这么帅怎么可以受伤	1656113	沸	2020-09-22T10:58:35.710426
6	沛纳海登陆天猫	1428859	荐	2020-09-22T10:58:35.710526
7	老师教孩子怀孕知识被家长吐槽	1403608	沸	2020-09-22T10:58:35.710622
8	瓦妮莎晒浓眉绝杀视频	790012		2020-09-22T10:58:35.710718
9	埃及新出土27具千年古棺	787784		2020-09-22T10:58:35.710795
10	外交部驳斥个别组织涉北京冬奥会言论	786253	新	2020-09-22T10:58:35.710872
11	韩国总理室发生疫情	785803	新	2020-09-22T10:58:35.710970
12	歌手不做了	668859	沸	2020-09-22T10:58:35.711065
13	王冰冰	545881		2020-09-22T10:58:35.711159
14	美国三城市被归为无政府主义管辖区	537882		2020-09-22T10:58:35.711235
15	中疾控发布国庆中秋出游提示	528488	新	2020-09-22T10:58:35.711311
16	南京鸡鸣寺樱花桂花齐开放	518554	新	2020-09-22T10:58:35.711407
17	教育部称将来体育课也必须布置作业	504230		2020-09-22T10:58:35.711501
18	我就是演员阵容	503166	新	2020-09-22T10:58:35.711578
19	杨紫大提琴手造型	481809		2020-09-22T10:58:35.711674
20	72岁武汉老人跨越1800公里答谢医护	471622		2020-09-22T10:58:35.711750
21	浙江卫视综艺片单	465823	新	2020-09-22T10:58:35.711827
22	余生请多指教新预告	457280		2020-09-22T10:58:35.711922
23	学不好英语是有原因的	450256	新	2020-09-22T10:58:35.711998
24	女友为高以翔庆生	447086		2020-09-22T10:58:35.712107
25	向特朗普寄毒信加拿大妇女身份	357785		2020-09-22T10:58:35.712185
26	中国新说唱帮唱嘉宾	333752		2020-09-22T10:58:35.712262
27	明星贵气群像	328355		2020-09-22T10:58:35.712335
28	司机回应被前车扔满窗奶茶	325412		2020-09-22T10:58:35.712412
29	二三线城市房贷现收紧迹象	309263		2020-09-22T10:58:35.712487
30	将学位论文作假作为信用记录	304708		2020-09-22T10:58:35.712564
31	陈意涵一家同框	301758		2020-09-22T10:58:35.712640
32	原来养猫还能应急	269997		2020-09-22T10:58:35.712714
33	百变大咖秀回归	255876		2020-09-22T10:58:35.712794
34	我爱上看新闻了	231171	新	2020-09-22T10:58:35.712875
35	班级62名学生全是班干部	226101	新	2020-09-22T10:58:35.712977
36	原来白云是这么形成的	224912		2020-09-22T10:58:35.713080
37	在一起定档	207617		2020-09-22T10:58:35.713161
38	被迫合照的大爷	199881		2020-09-22T10:58:35.713243
39	当你在寝室和对象视频时	192510	新	2020-09-22T10:58:35.713322
40	福建泉州8层楼高脚手架倒塌	191605		2020-09-22T10:58:35.713421
41	苏州男子街头伤人致1死4伤	189607	新	2020-09-22T10:58:35.713502
42	令人感动的宿舍情	171951	新	2020-09-22T10:58:35.713603
43	iOS14	170386	新	2020-09-22T10:58:35.713702
44	火箭军兵哥哥的军营环境	169522	新	2020-09-22T10:58:35.713801
45	1818黄金眼男团	166972	新	2020-09-22T10:58:35.713903
46	内蒙古培养耐踩草坪	165089	新	2020-09-22T10:58:35.714005
47	男同胞看甜甜新闻 女同胞看受伤小伙子	163633	新	2020-09-22T10:58:35.714107
48	当大雄爸爸见到了已经去世的奶奶	161292		2020-09-22T10:58:35.714208
49	中国农民丰收节	158538		2020-09-22T10:58:35.714289
50	2020年仅剩100天	156297		2020-09-22T10:58:35.714369
