排名	关键词	热度	特征	时间
1	日本发生大规模食物中毒事件	2121962		2020-07-03T01:43:26.156595
2	海陆嗑到了自己的CP	845053	热	2020-07-03T01:43:26.156709
3	有本事你就集一套	843192	荐	2020-07-03T01:43:26.156827
4	迪丽热巴生图	783014	沸	2020-07-03T01:43:26.156940
5	艾克里里	782576	沸	2020-07-03T01:43:26.157050
6	地震时医护抱26个新生儿冲下楼	779468		2020-07-03T01:43:26.157159
7	美国新冠肺炎确诊超273万	670356	新	2020-07-03T01:43:26.157245
8	景区人员称六峰山火了心情很矛盾	637873		2020-07-03T01:43:26.157357
9	22岁女研究生支教途中遇车祸去世	592150		2020-07-03T01:43:26.157444
10	建议美方把所谓的美丽风景线留给自己	591889		2020-07-03T01:43:26.157529
11	交警回避让情侣拍照	588968		2020-07-03T01:43:26.157615
12	贾玲范丞丞郑爽跳无价之姐	583844		2020-07-03T01:43:26.157701
13	小娘惹	581568		2020-07-03T01:43:26.157788
14	西电毕业生戴电路板学士帽	578160		2020-07-03T01:43:26.157874
15	老干妈上架1000瓶辣椒酱回应腾讯	576826	热	2020-07-03T01:43:26.157960
16	缅甸遇难人数最多的一次矿难	572521		2020-07-03T01:43:26.158069
17	当90后成了家长	571602	新	2020-07-03T01:43:26.158154
18	以为是灯坏了后来发现是雨	568947		2020-07-03T01:43:26.158260
19	獐子岛财务总监申请辞职	521345	新	2020-07-03T01:43:26.158345
20	雷佳音工作室声明	505161		2020-07-03T01:43:26.158453
21	原来乌龟也能坐着	464635		2020-07-03T01:43:26.158540
22	都市丽人暂关90%门店	381546		2020-07-03T01:43:26.158624
23	24岁棋手范蕴若意外离世	348631		2020-07-03T01:43:26.158709
24	99分女朋友	310922		2020-07-03T01:43:26.158792
25	地震瞬间狗狗跑回屋叫人	305569		2020-07-03T01:43:26.158876
26	2020我国已痛失19位院士	288437		2020-07-03T01:43:26.158961
27	字节跳动副总裁再吐槽腾讯	257294		2020-07-03T01:43:26.159045
28	世界上最小的猫咪	227159		2020-07-03T01:43:26.159128
29	西藏军区开微博后首条视频	217797		2020-07-03T01:43:26.159215
30	赵立坚批蓬佩奥4方面无知	213509		2020-07-03T01:43:26.159299
31	当代女生有多令人心动	209807		2020-07-03T01:43:26.159383
32	美国出现巨型圆盘状陆架云	203237	新	2020-07-03T01:43:26.159466
33	减脂麻辣烫花式吃法	199565		2020-07-03T01:43:26.159574
34	高三老师婚礼当天穿喜服拍毕业照	184590		2020-07-03T01:43:26.159657
35	全国人大外事委员会发表声明	181107		2020-07-03T01:43:26.159741
36	明星最杀的killingpart	180820		2020-07-03T01:43:26.159825
37	印度千万粉丝大V吐苦水	174830	新	2020-07-03T01:43:26.159910
38	深圳取消期末考试	167569		2020-07-03T01:43:26.160030
39	当代父母查岗套路有多深	164924		2020-07-03T01:43:26.160119
40	被骗进传销取钱时教科书式求救	154936		2020-07-03T01:43:26.160206
41	周艺轩	144425		2020-07-03T01:43:26.160291
42	刘国梁	136972		2020-07-03T01:43:26.160376
43	山东校长11岁儿子冒名顶替他人入公职	135938	新	2020-07-03T01:43:26.160461
44	于小彤方否认与陈小纭分手	135934		2020-07-03T01:43:26.160578
45	马斯克卖掉洛杉矶四套房产	131150	新	2020-07-03T01:43:26.160675
46	李智楠给金莎投票	129248	新	2020-07-03T01:43:26.160798
47	许飞下岗站姐再就业	128098		2020-07-03T01:43:26.160920
48	章子怡否认怀孕	125213		2020-07-03T01:43:26.161015
49	老干妈称上架1000瓶辣椒酱与其无关	124731		2020-07-03T01:43:26.161110
50	杨幂陈伟霆互拍	113710		2020-07-03T01:43:26.161206
