排名	关键词	热度	特征	时间
1	微信朋友圈刷不出来	5796343	新	2020-06-21T16:59:46.289455
2	美国医院给核酸阳性患者出阴性报告	3120608	新	2020-06-21T16:59:46.289758
3	李紫婷将缺席火箭少女告别典礼表演	2865635	沸	2020-06-21T16:59:46.289986
4	火箭少女状态	1612696	新	2020-06-21T16:59:46.290197
5	创造营排名	1540134	沸	2020-06-21T16:59:46.290401
6	丁禹兮撩郑乃馨头纱	1271146	沸	2020-06-21T16:59:46.290593
7	湖北私家车数月无人认领车主已去世	1270783	沸	2020-06-21T16:59:46.290789
8	香港各界欢迎支持国安立法	1270628		2020-06-21T16:59:46.290992
9	百事中国声明	1270571		2020-06-21T16:59:46.291165
10	赵粤第一	1085036	沸	2020-06-21T16:59:46.291352
11	宋凛周放结婚	872976		2020-06-21T16:59:46.291540
12	私生饭围堵小区邻居苦不堪言	759324	新	2020-06-21T16:59:46.291698
13	小钰采访Rookie	755172	新	2020-06-21T16:59:46.291894
14	乘客坐飞机拍到日环食	702084	热	2020-06-21T16:59:46.292114
15	怪女孩舞台	634374		2020-06-21T16:59:46.292339
16	手机验证码已被骗子利用转空银行卡	633609	新	2020-06-21T16:59:46.292502
17	班里唯一女生穿婚纱毕业	633473		2020-06-21T16:59:46.292702
18	灿白	630982	新	2020-06-21T16:59:46.292868
19	极限挑战	627630		2020-06-21T16:59:46.293052
20	认出3年前孩子救命恩人跪地致谢	577762	新	2020-06-21T16:59:46.293207
21	北京已有4个高风险地区	561052		2020-06-21T16:59:46.293405
22	Rookie妖姬	539574	新	2020-06-21T16:59:46.293570
23	HelloKitty之父要卸任了	538772		2020-06-21T16:59:46.293757
24	天津第137例病例全基因组测序结果	538678	新	2020-06-21T16:59:46.293915
25	王一博爸爸年轻时弹吉他照	497579	热	2020-06-21T16:59:46.294113
26	重庆8名青少年在涪江落水	471064		2020-06-21T16:59:46.294308
27	iG和EDG第一局52分钟	448548		2020-06-21T16:59:46.294472
28	特朗普竞选团队6人新冠病毒检测阳性	444407		2020-06-21T16:59:46.294634
29	广州花都2名男童车内死亡	442153		2020-06-21T16:59:46.294802
30	日环食看了个寂寞	408648		2020-06-21T16:59:46.294966
31	离群舞台	406408	新	2020-06-21T16:59:46.295126
32	天天向上	393598	新	2020-06-21T16:59:46.295313
33	600公里高速磁浮试验样车成功试跑	360191		2020-06-21T16:59:46.295499
34	北京协和建成核酸采样方舱	356081		2020-06-21T16:59:46.295665
35	别墅业主7年窃电13万元被拘	353310	新	2020-06-21T16:59:46.295830
36	印度边防部队山区练瑜伽	351267		2020-06-21T16:59:46.296043
37	欧美女神无价之姐	343875		2020-06-21T16:59:46.296210
38	空客5300名员工面临停薪留职	342868	新	2020-06-21T16:59:46.296377
39	幸福触手可及大结局	332242		2020-06-21T16:59:46.296524
40	女孩子的哭点有多奇怪	314522		2020-06-21T16:59:46.296646
41	印巴军队克什米尔地区再交火	302699	新	2020-06-21T16:59:46.296769
42	宁静 不想交作业	254981		2020-06-21T16:59:46.296919
43	百事公司回应员工确诊新冠肺炎	251802		2020-06-21T16:59:46.297039
44	能理解父母忙而缺席童年吗	173433	新	2020-06-21T16:59:46.297165
45	邓伦亲岳云鹏	144622	新	2020-06-21T16:59:46.297314
46	北京对4家医疗机构进行院感防控约谈	115781	新	2020-06-21T16:59:46.297458
47	创造营公演直拍	115395		2020-06-21T16:59:46.297610
48	玫瑰红茶冻撞奶	114318		2020-06-21T16:59:46.297733
49	特效都整不大李荣浩的眼睛	113724		2020-06-21T16:59:46.297853
50	Ning MVP	112571		2020-06-21T16:59:46.297976
