排名	关键词	热度	特征	时间
1	向佐郭碧婷再次申请注册结婚	4977926	新	2020-09-08T16:48:16.774496
2	上海大学食堂推小鸟胃专属餐	4775959	沸	2020-09-08T16:48:16.774697
3	李汶翰转行开衣物料理店	4743473	荐	2020-09-08T16:48:16.774852
4	张翰 初恋跟我是她这辈子最大的幸福	4727471	新	2020-09-08T16:48:16.775005
5	阿娇头部表面一层已缝66针	2421427	热	2020-09-08T16:48:16.775151
6	苹果	1858143	新	2020-09-08T16:48:16.775295
7	中国游客在泰国遭武装人员抢劫	1452472	新	2020-09-08T16:48:16.775436
8	全国优秀共产党员全名单	1268642	新	2020-09-08T16:48:16.775580
9	外交部驳斥美称中国操纵湄公河水资源	1222481		2020-09-08T16:48:16.775733
10	陈一鸣面试被羞辱	1209576	新	2020-09-08T16:48:16.775865
11	郭富城力挺方媛	1180467	新	2020-09-08T16:48:16.776038
12	心动的信号	1134526		2020-09-08T16:48:16.776202
13	李文亮微博评论	847265	热	2020-09-08T16:48:16.776329
14	招生办为被篡改志愿学生延长填报时间	845306		2020-09-08T16:48:16.776491
15	卡里余额2.5万继续用得再充2.5万	822735	热	2020-09-08T16:48:16.776619
16	璇玑找司凤求复合	820021		2020-09-08T16:48:16.776774
17	北京市中小学可接收外籍人员子女入学	804833	新	2020-09-08T16:48:16.776896
18	早产月饼涉事厂家和超市被立案查处	789843	新	2020-09-08T16:48:16.777051
19	农夫山泉创始人只当了半小时首富	772036		2020-09-08T16:48:16.777207
20	希林娜依高粉丝 陈卓璇粉丝	758514	新	2020-09-08T16:48:16.777331
21	李承铉庆与戚薇结婚6周年	753270	热	2020-09-08T16:48:16.777493
22	摩尔庄园	743400		2020-09-08T16:48:16.777650
23	女子杜撰遭性骚扰被判一年	682271	新	2020-09-08T16:48:16.777777
24	圆明园一流散文物今回归	537202		2020-09-08T16:48:16.777937
25	最贴脸原著的演员	528948	新	2020-09-08T16:48:16.778062
26	肇事者曾是谭松韵小学同学	528557	热	2020-09-08T16:48:16.778218
27	张家界天门山1400米玻璃栈道换新	526516		2020-09-08T16:48:16.778379
28	一颗小行星被命名为吴伟仁星	523485		2020-09-08T16:48:16.778504
29	抗击新冠疫情表彰大会	521658		2020-09-08T16:48:16.778629
30	原来猫和老鼠里说的是真的	519509		2020-09-08T16:48:16.778754
31	虞书欣 副乳帮我修一下	490246		2020-09-08T16:48:16.778880
32	papi酱回应网络争议	378733		2020-09-08T16:48:16.779006
33	关晓彤空气刘海造型	354027		2020-09-08T16:48:16.779129
34	钟南山哽咽说什么都压不倒中国人	331819		2020-09-08T16:48:16.779251
35	送父母去养老院是不孝吗	312793		2020-09-08T16:48:16.779376
36	主播带货失败案例赏析	304969		2020-09-08T16:48:16.779503
37	爸爸妈妈求你们去团建吧	272588		2020-09-08T16:48:16.779625
38	76岁大爷勇救200斤溺水小伙	270748	新	2020-09-08T16:48:16.779749
39	阿里巴巴安全部回复万茜点赞事件	264713		2020-09-08T16:48:16.779906
40	美股	254261	新	2020-09-08T16:48:16.780072
41	最成功的小说影视化	244817		2020-09-08T16:48:16.780232
42	女学霸放弃北大圆梦军校	226329		2020-09-08T16:48:16.780356
43	我国将强化结婚颁证仪式感	223439	新	2020-09-08T16:48:16.780478
44	Faker的塞拉斯	222712		2020-09-08T16:48:16.780603
45	集20个烟头可换1枚鸡蛋	217090		2020-09-08T16:48:16.780683
46	我国量子计算机比谷歌快100万倍	197664	新	2020-09-08T16:48:16.780757
47	浙江台州一公交车滑入河沟	190006	新	2020-09-08T16:48:16.780855
48	孙弈秋郝帅天台打架	186958	新	2020-09-08T16:48:16.780956
49	中学班主任买零食庆祝班级月考第一	174366		2020-09-08T16:48:16.781055
50	杨幂收图收到手机要放不下了	173611		2020-09-08T16:48:16.781135
