排名	关键词	热度	特征	时间
1	阚清子发文反对重男轻女	1916915	热	2020-09-14T10:13:05.766873
2	香港海关侦破史上最大洗黑钱案	1331321		2020-09-14T10:13:05.767062
3	你搬了多少次家	1298547	荐	2020-09-14T10:13:05.767186
4	安徽2022年取消少数民族高考加分	1167447	新	2020-09-14T10:13:05.767335
5	骑手摔残废了手机还在自动接单	1065328	新	2020-09-14T10:13:05.767483
6	更便宜的滴滴来了	1053229	荐	2020-09-14T10:13:05.767629
7	上海人眼里的上海是什么样子的	892482	沸	2020-09-14T10:13:05.767779
8	雪莉哥哥发文道歉	825707	热	2020-09-14T10:13:05.767925
9	新西游记8	692912	沸	2020-09-14T10:13:05.768079
10	菅义伟当选日本自民党总裁	675974	新	2020-09-14T10:13:05.768231
11	我眼睛劈叉了吗	671484	沸	2020-09-14T10:13:05.768397
12	黄子韬爸爸追悼会	595448	热	2020-09-14T10:13:05.768558
13	北京环球影城霍格沃茨	439184		2020-09-14T10:13:05.768717
14	懂粤语的重要性	392818		2020-09-14T10:13:05.768843
15	徐州共享电动车自带头盔	390660	新	2020-09-14T10:13:05.768968
16	猫爪云	366247	新	2020-09-14T10:13:05.769125
17	情侣隔着围栏吃火锅	332302		2020-09-14T10:13:05.769283
18	终于赚到了第一桶金	331909	新	2020-09-14T10:13:05.769408
19	大凉山瓦吉吉村第一个女大学生	331539	新	2020-09-14T10:13:05.769564
20	全国多所高校缩短中秋国庆假	330708		2020-09-14T10:13:05.769721
21	向佐回应不陪产郭碧婷	329658	热	2020-09-14T10:13:05.769847
22	原来小羊肖恩是真的	329322	新	2020-09-14T10:13:05.770004
23	钟美美GQ封面	328381	新	2020-09-14T10:13:05.770160
24	赛琳娜跳Ice Cream	328224		2020-09-14T10:13:05.770317
25	农科院毒诱饵形似火腿肠被捡走	327459		2020-09-14T10:13:05.770441
26	芦名星去世	326369	新	2020-09-14T10:13:05.770566
27	十几岁和现在恋爱的区别	326258		2020-09-14T10:13:05.770724
28	吴亦凡雕金玉面口罩	325326		2020-09-14T10:13:05.770849
29	热心救车遭索要救援证	324651	新	2020-09-14T10:13:05.770973
30	疫情掀起日本梅干消费热	323676	新	2020-09-14T10:13:05.771129
31	女生中奖1吨娃哈哈送小朋友	323538		2020-09-14T10:13:05.771286
32	主人回应狗子独自在家收快递	323011		2020-09-14T10:13:05.771412
33	原来化妆品威力这么大	280804		2020-09-14T10:13:05.771535
34	易烊千玺平头	262313		2020-09-14T10:13:05.771659
35	加拿大下周开始对美征收36亿报复性关税	254370		2020-09-14T10:13:05.771782
36	五分钟矫正驼背运动	253246		2020-09-14T10:13:05.771906
37	草莓音乐节	247694		2020-09-14T10:13:05.772048
38	李现老干部造型	212459		2020-09-14T10:13:05.772177
39	陈数老公回应	199284		2020-09-14T10:13:05.772299
40	徐艺洋这就是灌篮3	198104		2020-09-14T10:13:05.772426
41	最美逆行者片花	193657		2020-09-14T10:13:05.772514
42	WEMorgan离队	171521	新	2020-09-14T10:13:05.772600
43	希腊近20年来最大规模军购	164893	新	2020-09-14T10:13:05.772708
44	易烊千玺上线吧华彩少年	164070		2020-09-14T10:13:05.772816
45	夺冠抵制票房偷漏瞒报行为	159016	新	2020-09-14T10:13:05.772900
46	孙兴慜寄语武磊	158658	新	2020-09-14T10:13:05.773008
47	浙江要求5月后进口冷链食品加贴溯源码	158470		2020-09-14T10:13:05.773115
48	四大名著最精彩的台词	158302		2020-09-14T10:13:05.773202
49	云南保山拍到珍稀野生动物云猫	156578		2020-09-14T10:13:05.773288
50	硬糖少女首支情歌PLMM	156556		2020-09-14T10:13:05.773373
