排名	关键词	热度	特征	时间
1	央视镜头下的鹿晗	4014863	沸	2020-09-19T03:40:09.601565
2	初三男生被家长扇耳光跳楼身亡	2537866	沸	2020-09-19T03:40:09.601684
3	好物百货商场	2459971	荐	2020-09-19T03:40:09.601784
4	魏晨 专业的歌手不假唱	2199188	沸	2020-09-19T03:40:09.601884
5	王耀庆吃了大葱朝王鹤棣哈气	1724434	热	2020-09-19T03:40:09.601984
6	吴某某等人涉嫌内幕交易王府井	1139462	新	2020-09-19T03:40:09.602082
7	英语四级	914644	沸	2020-09-19T03:40:09.602179
8	欧洲等地区出现病例数量显著上升	615714	新	2020-09-19T03:40:09.602274
9	演唱会快回来了	463651	沸	2020-09-19T03:40:09.602371
10	教育部要求高校方便学生进出校门	438752	沸	2020-09-19T03:40:09.602467
11	临汾动物园用家禽凑数	427150		2020-09-19T03:40:09.602562
12	王源 我没有主持人证	421114	热	2020-09-19T03:40:09.602639
13	美国大法官金斯伯格去世	389056		2020-09-19T03:40:09.602733
14	熊孩子把超市桃子全戳上洞	311151		2020-09-19T03:40:09.602808
15	维和官兵讲述生死瞬间	311083	新	2020-09-19T03:40:09.602883
16	字母哥两连MVP	270173	新	2020-09-19T03:40:09.602977
17	松下	267085	新	2020-09-19T03:40:09.603071
18	西安地铁	265604		2020-09-19T03:40:09.603165
19	当我小时候我妈给我穿衣服	260922	新	2020-09-19T03:40:09.603240
20	美国新冠肺炎超671万例	253187		2020-09-19T03:40:09.603333
21	猪盖	251961		2020-09-19T03:40:09.603408
22	当代医学生上课日常	245825	新	2020-09-19T03:40:09.603482
23	吴亦凡 我不在这节目都不会出现	237631	热	2020-09-19T03:40:09.603576
24	掘金 湖人	231800	新	2020-09-19T03:40:09.603669
25	一90后户籍被永久标注拒服兵役	224791	热	2020-09-19T03:40:09.603762
26	李心草案一审开庭	219550	新	2020-09-19T03:40:09.603855
27	尤长靖新歌	214488		2020-09-19T03:40:09.603948
28	李宇春 你是不是想抢走我的潘虹	213388		2020-09-19T03:40:09.604034
29	小伙抢劫20元称想进监狱清静	209481		2020-09-19T03:40:09.604111
30	优先放开室外举办大型营业性演出	198674		2020-09-19T03:40:09.604187
31	沉默的真相转场	188742	新	2020-09-19T03:40:09.604262
32	乔欣 嫉妒不可耻	187646		2020-09-19T03:40:09.604354
33	秋天太适合恋爱了	185375		2020-09-19T03:40:09.604429
34	平平无奇的起名小天才	181118		2020-09-19T03:40:09.604503
35	外交部回应解放军台海附近实战化演练	175723		2020-09-19T03:40:09.604576
36	杨迪洗肥肠控制不住的yue	171564		2020-09-19T03:40:09.604652
37	小白输给小青龙	166789		2020-09-19T03:40:09.604727
38	周杰伦吃醋昆凌给别人加油	134497		2020-09-19T03:40:09.604801
39	中餐厅	130441		2020-09-19T03:40:09.604875
40	观众回忆武汉涉事剧院座椅	126106		2020-09-19T03:40:09.604950
41	学校食堂回应男女版打饭窗口	125651		2020-09-19T03:40:09.605024
42	GALI心疼张靓颖	125209		2020-09-19T03:40:09.605098
43	路人的可爱瞬间	113587		2020-09-19T03:40:09.605173
44	黑蒜	113399		2020-09-19T03:40:09.605247
45	比伯看老婆和看狗仔的眼神对比	112787		2020-09-19T03:40:09.605321
46	毫无购买欲望的吃播	109700		2020-09-19T03:40:09.605395
47	承煦新婚夜追茗玉	107399		2020-09-19T03:40:09.605468
48	合肥幼儿园老师天台上掌掴幼童	95681		2020-09-19T03:40:09.605539
49	孙弈秋支棱起来了	85117		2020-09-19T03:40:09.605612
50	KTV网吧剧院等地不得超核定人数75%	84898		2020-09-19T03:40:09.605687
