排名	关键词	热度	特征	时间
1	黄鸿升去世	4185843	沸	2020-09-16T09:01:52.744028
2	安倍政府全体辞职	3171301	热	2020-09-16T09:01:52.744341
3	千年龙泉圣器出世	2643297	荐	2020-09-16T09:01:52.744623
4	张若昀吃月子餐胖了十斤	2260948	新	2020-09-16T09:01:52.744842
5	杨丞琳悼念黄鸿升	1707815	新	2020-09-16T09:01:52.745048
6	天生好玩 玩心在线	1234155	荐	2020-09-16T09:01:52.745243
7	大衣哥家遭无人机航拍直播	1092672		2020-09-16T09:01:52.745439
8	我们恋爱吧阵容官宣	977263		2020-09-16T09:01:52.745607
9	特朗普向以色列总理赠送白宫钥匙	969744		2020-09-16T09:01:52.745774
10	教育部采取措施应对疫情期间留学难	915459	新	2020-09-16T09:01:52.745943
11	乔任梁妈妈发文	857361	沸	2020-09-16T09:01:52.746151
12	首个辣条专业班	825216		2020-09-16T09:01:52.746347
13	菅义伟正式就任日本首相	783663		2020-09-16T09:01:52.746508
14	云南发布旅游消费参考成本	735073		2020-09-16T09:01:52.746673
15	鼓励学校大小份半份拼菜供餐	702249		2020-09-16T09:01:52.746838
16	莱昂纳德乔治得到24分	657433		2020-09-16T09:01:52.747005
17	陶勇受伤近8月左手未恢复触觉	643570		2020-09-16T09:01:52.747167
18	李荣浩炎亚纶悼念黄鸿升	576062	新	2020-09-16T09:01:52.747332
19	屋顶男孩20小时硬座赴成都报到	521629		2020-09-16T09:01:52.747527
20	ipad8	502828		2020-09-16T09:01:52.747695
21	被全校照顾的小熊	477751	新	2020-09-16T09:01:52.747847
22	RNG GNR	473941	新	2020-09-16T09:01:52.748059
23	王者荣耀	449479	新	2020-09-16T09:01:52.748248
24	密室大逃脱	413405		2020-09-16T09:01:52.748434
25	泰国农民放10000只鸭子吃害虫	337608		2020-09-16T09:01:52.748589
26	林俊杰阮经天合作MV	336133	新	2020-09-16T09:01:52.748753
27	焉栩嘉周奇一个宿舍	335835		2020-09-16T09:01:52.748944
28	最经典的影视剧铁三角	328192		2020-09-16T09:01:52.749105
29	掘金淘汰快船	327995		2020-09-16T09:01:52.749265
30	瑞丽确诊病例居住小区1745人检测阴性	286193		2020-09-16T09:01:52.749422
31	郑爽加盟我们恋爱吧	279378		2020-09-16T09:01:52.749590
32	陈乔恩连续四年悼念乔任梁	236038		2020-09-16T09:01:52.749752
33	理工男的寻物启事	235855	新	2020-09-16T09:01:52.749913
34	我和我的散装身体	217265		2020-09-16T09:01:52.750105
35	爆浆芝士抖臀蛋糕	195889	新	2020-09-16T09:01:52.750263
36	美队 这是一个有趣的周末	194886		2020-09-16T09:01:52.750452
37	乔欣孙晓萌式编发教程	194809		2020-09-16T09:01:52.750613
38	像极了学车时的我	193172		2020-09-16T09:01:52.750772
39	南医大女生被杀案受害者母亲出席庭审	185846		2020-09-16T09:01:52.750929
40	北京草莓音乐节	183366		2020-09-16T09:01:52.751093
41	成毅金丝眼镜造型	183008		2020-09-16T09:01:52.751251
42	赵露思说韩语	176636		2020-09-16T09:01:52.751409
43	股市	173920	新	2020-09-16T09:01:52.751566
44	阿里新制造工厂	169986	新	2020-09-16T09:01:52.751746
45	明日方舟	165843	新	2020-09-16T09:01:52.751934
46	当哆啦A梦从事微商后	162664	新	2020-09-16T09:01:52.752149
47	天安门广场国庆花篮写有万众一心	156097		2020-09-16T09:01:52.752354
48	大数据杀熟行为10月1日起明令禁止	156036		2020-09-16T09:01:52.752482
49	中外合作办学临时性扩招名单	152785		2020-09-16T09:01:52.752616
50	河南商城货车侧翻致8人死亡	150128		2020-09-16T09:01:52.752745
