排名	关键词	热度	特征	时间
1	蓝盈莹 有野心不可耻	4822523	新	2020-07-07T04:39:10.184792
2	全国5名全盲考生参加高考	2866668	新	2020-07-07T04:39:10.184969
3	张雨绮教李斯丹妮跟公司要机会	2554734	新	2020-07-07T04:39:10.185121
4	关锦鹏批评伊能静	2059756	沸	2020-07-07T04:39:10.185268
5	当当称李国庆撬开保险柜拿走资料	1498283	新	2020-07-07T04:39:10.185413
6	美国留学生	1311543	新	2020-07-07T04:39:10.185556
7	杀破狼剧组回应海报抄袭	917976		2020-07-07T04:39:10.185697
8	高考	908750		2020-07-07T04:39:10.185809
9	阿尔卑斯山出现粉色冰川	776050		2020-07-07T04:39:10.185935
10	高考加油	674050		2020-07-07T04:39:10.186065
11	监考老师忘带监考证交警火速救助	549025	新	2020-07-07T04:39:10.186195
12	北京高考生地铁优先安检进站	420074		2020-07-07T04:39:10.186356
13	大熊猫双胞胎顺顺溜溜病亡	329245		2020-07-07T04:39:10.186483
14	美国得州883个托儿所发现新冠	311914		2020-07-07T04:39:10.186608
15	杨幂唱mojito	307944	热	2020-07-07T04:39:10.186734
16	梅艳芳	307623		2020-07-07T04:39:10.186891
17	安徽黄山考生乘船去高考	303517	新	2020-07-07T04:39:10.187017
18	宁波限购	297974	新	2020-07-07T04:39:10.187175
19	洪峰	296893	新	2020-07-07T04:39:10.187331
20	当浣熊发现葡萄不见了	291046		2020-07-07T04:39:10.187489
21	歙县	289274	新	2020-07-07T04:39:10.187615
22	Irene公主造型	284680	新	2020-07-07T04:39:10.187776
23	朱朝阳叶驰敏CP混剪	281847		2020-07-07T04:39:10.187934
24	美国疫情	275738		2020-07-07T04:39:10.188079
25	美国亚特兰大市市长感染新冠肺炎	275278		2020-07-07T04:39:10.188206
26	孔雪儿翻跳BLACKPINK新歌	275170		2020-07-07T04:39:10.188334
27	郑允浩叫李秀满交观后感	275123		2020-07-07T04:39:10.188459
28	喜欢照镜子的孔雀	275051	新	2020-07-07T04:39:10.188587
29	纳木错的雨天	243003		2020-07-07T04:39:10.188745
30	淮安袭警事件最新进展	189564		2020-07-07T04:39:10.188871
31	河神2没有李现	188894		2020-07-07T04:39:10.188996
32	北京新增确诊为0	187828		2020-07-07T04:39:10.189124
33	鱼四没死	174031		2020-07-07T04:39:10.189250
34	香港国安法实施细则7月7日生效	171045		2020-07-07T04:39:10.189375
35	美国新冠确诊超291万	168775		2020-07-07T04:39:10.189502
36	鹿晗孙如云合照	148354		2020-07-07T04:39:10.189628
37	新安江水库泄洪	134107	新	2020-07-07T04:39:10.189753
38	当电视画面投影在玻璃上	132042		2020-07-07T04:39:10.189911
39	陈锡向月娘求婚	126983		2020-07-07T04:39:10.190035
40	女明星的大胆发言	118605		2020-07-07T04:39:10.190159
41	31省区市新增确诊8例	116268		2020-07-07T04:39:10.190284
42	试用期必须为员工缴纳社保	115841		2020-07-07T04:39:10.190407
43	小娘惹	115553		2020-07-07T04:39:10.190532
44	瑞丽航空回应DR6558航班备降	113774		2020-07-07T04:39:10.190657
45	莫向晚创业	103872		2020-07-07T04:39:10.190781
46	爬6楼救人因恐高被困男子是退伍军人	99004		2020-07-07T04:39:10.190905
47	海军鄱阳湖舰退役	97820	新	2020-07-07T04:39:10.191029
48	A股牛市真来了吗	92541		2020-07-07T04:39:10.191188
49	驻韩美军大闹釜山	91937		2020-07-07T04:39:10.191312
50	男孩高空抛水袋找乐子	82911		2020-07-07T04:39:10.191435
