排名	关键词	热度	特征	时间
1	王菲状态	142585	沸	2020-09-09T22:54:33.135457
2	吴尊友回应十一假期出游是否安全	137063		2020-09-09T22:54:33.135644
3	陈飞宇 赵露思 熬夜霜	136253	荐	2020-09-09T22:54:33.135776
4	25岁时的宋丹丹	135816		2020-09-09T22:54:33.135944
5	琉璃	73566	沸	2020-09-09T22:54:33.136088
6	被李雪琴笑死	65172		2020-09-09T22:54:33.136251
7	考前急补身份证清华新生临行送锦旗	64759		2020-09-09T22:54:33.136376
8	美股	64449		2020-09-09T22:54:33.136504
9	阿富汗副总统遇袭受轻伤	64408		2020-09-09T22:54:33.136628
10	差评阴影下的外卖员	64390		2020-09-09T22:54:33.136753
11	肖战晒坚果	62736	沸	2020-09-09T22:54:33.136879
12	李思雨求婚陈一鸣	51154		2020-09-09T22:54:33.137037
13	韩国出现新冠流感双重感染病例	46172		2020-09-09T22:54:33.137162
14	脱口秀大会	45968		2020-09-09T22:54:33.137289
15	王菲马云合唱如果云知道	45875		2020-09-09T22:54:33.137412
16	江苏卫视99晚会	45780		2020-09-09T22:54:33.137543
17	赵继伟 突然有点厌恶篮球	45779		2020-09-09T22:54:33.137662
18	广州启用地上红绿灯	42214		2020-09-09T22:54:33.137776
19	美团回应骑手问题	41883		2020-09-09T22:54:33.137888
20	乃万秦昊合唱Melody	41858		2020-09-09T22:54:33.138000
21	旗袍美探	41771		2020-09-09T22:54:33.138121
22	恶之花	38959		2020-09-09T22:54:33.138246
23	初遇夫妇双箭头	38324		2020-09-09T22:54:33.138367
24	武汉不提倡不鼓励教师节收受鲜花	38261		2020-09-09T22:54:33.138492
25	黄渤硬糖少女魔性合舞	38221		2020-09-09T22:54:33.138616
26	吴亦凡PUPPET舞台好炸	37160		2020-09-09T22:54:33.138742
27	赵彬彬原生家庭	35403		2020-09-09T22:54:33.138865
28	日本近500家公司破产	34945		2020-09-09T22:54:33.138990
29	被绑架的17头牦牛	34909		2020-09-09T22:54:33.139115
30	段奥娟高音好稳	34882		2020-09-09T22:54:33.139240
31	李晨里程被十余人盗刷	31767		2020-09-09T22:54:33.139364
32	中国中药协会被降级	29800		2020-09-09T22:54:33.139489
33	信小呆	28007		2020-09-09T22:54:33.139612
34	特朗普称愿自掏腰包胜选	27268		2020-09-09T22:54:33.139736
35	上海迪士尼等69家景区门票半价	27080		2020-09-09T22:54:33.139859
36	狗子的标准英文	26919		2020-09-09T22:54:33.139986
37	S10参赛队伍确定	26510		2020-09-09T22:54:33.140129
38	Jasper喊陈小春帮他抠脚	26047		2020-09-09T22:54:33.140259
39	刘涛直播	24453		2020-09-09T22:54:33.140350
40	孙晓萌腹黑	22314		2020-09-09T22:54:33.140435
41	墨西哥女子遛老虎逛街	22122		2020-09-09T22:54:33.140520
42	在劫难逃再反转	21773		2020-09-09T22:54:33.140605
43	教师节贺卡	21378		2020-09-09T22:54:33.140689
44	最荒唐的出校理由	21164		2020-09-09T22:54:33.140774
45	豆豆淘汰	21075		2020-09-09T22:54:33.140860
46	张雨绮成团24小时vlog	20041		2020-09-09T22:54:33.140944
47	心疼李哥	19773		2020-09-09T22:54:33.141029
48	90后少女博导获阿里百万奖金	18823		2020-09-09T22:54:33.141112
49	3岁女童凌晨独自上街小伙一路护送	18434		2020-09-09T22:54:33.141197
50	李飞	18225		2020-09-09T22:54:33.141282
