排名	关键词	热度	特征	时间
1	鞠婧祎 谢谢善良的人	3763125	沸	2020-08-07T16:16:05.561133
2	腾讯回应特朗普微信交易禁令	1848663	热	2020-08-07T16:16:05.561270
3	真正的干皮大师	1814652	荐	2020-08-07T16:16:05.561387
4	宁静李斯丹妮抢王霏霏	1802702	新	2020-08-07T16:16:05.561497
5	海涛把吴昕鼓励哭了	1565385	热	2020-08-07T16:16:05.561609
6	都选C	1538639	荐	2020-08-07T16:16:05.561718
7	明日之子官方锤瓜	1416792	沸	2020-08-07T16:16:05.561826
8	梁爽赵优秀在一起	1345051	新	2020-08-07T16:16:05.561933
9	男友杀害南京女生作案动机	1255971	沸	2020-08-07T16:16:05.562039
10	余承东称华为手机没芯片了	1231248	沸	2020-08-07T16:16:05.562146
11	白玉兰	1229713	沸	2020-08-07T16:16:05.562253
12	李子柒秋风送葵	1183878	新	2020-08-07T16:16:05.562360
13	二十不惑大结局	986646	新	2020-08-07T16:16:05.562469
14	奔跑吧	912507	新	2020-08-07T16:16:05.562576
15	外交部回应中加关系遭遇困难	907856		2020-08-07T16:16:05.562686
16	闫妮白玉兰最佳女主角	903386	新	2020-08-07T16:16:05.562785
17	四川安岳杀妻嫌疑人被批捕	885233	新	2020-08-07T16:16:05.562906
18	北航录取通知书上有个小飞机	871186		2020-08-07T16:16:05.563028
19	腾讯启动有史以来最大规模校招	856932		2020-08-07T16:16:05.563122
20	微信	828420	热	2020-08-07T16:16:05.563218
21	武汉欢乐谷	818086		2020-08-07T16:16:05.563338
22	山下智久	752825	热	2020-08-07T16:16:05.563432
23	螺蛳粉部队锅	611054		2020-08-07T16:16:05.563552
24	张公案	607422	新	2020-08-07T16:16:05.563644
25	老人连续7年拍摄天空	605919		2020-08-07T16:16:05.563763
26	杨幂跳无价之姐	604423		2020-08-07T16:16:05.563860
27	秦海璐黑色高开衩长裙	520771	新	2020-08-07T16:16:05.563953
28	中秋国庆可预约夜游八达岭长城	497650	新	2020-08-07T16:16:05.564098
29	非农	496091	新	2020-08-07T16:16:05.564218
30	济南一客车爆炸	495053		2020-08-07T16:16:05.564334
31	刘诗诗刘昊然合体大片	494704		2020-08-07T16:16:05.564427
32	李弘彬退出VIXX	428614		2020-08-07T16:16:05.564521
33	琉璃	308793		2020-08-07T16:16:05.564614
34	响水爆炸案15名公职人员被诉	306706	新	2020-08-07T16:16:05.564707
35	杨洁篪谈中美关系	298598		2020-08-07T16:16:05.564827
36	田雨白玉兰最佳男配角	298080	新	2020-08-07T16:16:05.564919
37	万茜观众喜爱度第一	295245		2020-08-07T16:16:05.565029
38	黎巴嫩大爆炸后再爆发抗议示威	294629		2020-08-07T16:16:05.565114
39	中餐厅	292551	新	2020-08-07T16:16:05.565199
40	这辈子都不会忘的尴尬场面	271029	新	2020-08-07T16:16:05.565306
41	原来生日也可以有颜色	259755		2020-08-07T16:16:05.565415
42	张雨绮团舞狮	237227		2020-08-07T16:16:05.565500
43	肖枫送许蔚情侣表	224663	新	2020-08-07T16:16:05.565591
44	两座北极冰盖因全球变暖消失	203105	新	2020-08-07T16:16:05.565710
45	辽宁vs新疆	192392	新	2020-08-07T16:16:05.565826
46	记者测评4款清凉口罩全部不合格	192342	新	2020-08-07T16:16:05.565935
47	冒充老干妈员工行骗嫌疑人被批捕	192308		2020-08-07T16:16:05.566044
48	袁咏琳遗憾不能再和宁静阿朵同台	186346		2020-08-07T16:16:05.566129
49	教育局通报高一新生军训晕倒身亡	161085		2020-08-07T16:16:05.566213
50	中国人均国民总收入首破1万美元	150654		2020-08-07T16:16:05.566297
