排名	关键词	热度	特征	时间
1	刘敏涛表情管理	2721260	沸	2020-05-06T02:27:10.677206
2	美国新冠肺炎确诊人数超120万	1595523	新	2020-05-06T02:27:10.677385
3	郭麒麟因外卖不好吃搬家	1261530	沸	2020-05-06T02:27:10.677538
4	上海迪士尼5月11日重新开放	1236355	新	2020-05-06T02:27:10.677684
5	希望妈妈切的西瓜没有蒜味	845760	沸	2020-05-06T02:27:10.677829
6	原油宝和解协议	739520	新	2020-05-06T02:27:10.677973
7	美国两所监狱超七成在押人员感染新冠	658631	新	2020-05-06T02:27:10.678113
8	美市长称去年感染过新冠病毒并检出抗体	575392	沸	2020-05-06T02:27:10.678251
9	宋仁宗曹皇后圆房	559489		2020-05-06T02:27:10.678389
10	黑龙江虐打4岁女童父亲继母被批捕	517375		2020-05-06T02:27:10.678502
11	李宇春弹唱给女孩	468951	热	2020-05-06T02:27:10.678615
12	中国航天回应今年两次发射失利	430903		2020-05-06T02:27:10.678752
13	虎门大桥相关负责人回应异常抖动	401578	新	2020-05-06T02:27:10.678864
14	美众议院将推进调查特朗普政府疫情应对	397475	新	2020-05-06T02:27:10.679016
15	伍佰 挪威的森林	395529		2020-05-06T02:27:10.679177
16	广州回应虎门大桥晃动原因	368493		2020-05-06T02:27:10.679304
17	分手后无缝衔接的人	367366	新	2020-05-06T02:27:10.679429
18	日本地震	362910	新	2020-05-06T02:27:10.679581
19	已有超47亿只口罩从中国运到美国	357266	新	2020-05-06T02:27:10.679737
20	乘风破浪的姐姐们	353666		2020-05-06T02:27:10.679894
21	流星雨	351293	新	2020-05-06T02:27:10.680018
22	女生穿小裙子有多好看	347653		2020-05-06T02:27:10.680186
23	重庆大风	341726	新	2020-05-06T02:27:10.680321
24	红色高跟鞋	338915		2020-05-06T02:27:10.680476
25	沉浸式表演	336161	新	2020-05-06T02:27:10.680600
26	虎门大桥再次发生异常抖动	331041		2020-05-06T02:27:10.680755
27	色盲是种什么体验	329454	新	2020-05-06T02:27:10.680878
28	UNINE唱少年	287143	新	2020-05-06T02:27:10.681031
29	拜托了冰箱	276790		2020-05-06T02:27:10.681186
30	世界最丰满嘴唇	262007		2020-05-06T02:27:10.681309
31	任嘉伦琵琶行	243511		2020-05-06T02:27:10.681431
32	白宫计划解散应对疫情工作组	237512	新	2020-05-06T02:27:10.681553
33	蓝春	213617	新	2020-05-06T02:27:10.681709
34	湖北核酸和抗体检测临时纳入医保	212382		2020-05-06T02:27:10.681863
35	不要当着音乐系同学面求婚	209698		2020-05-06T02:27:10.681985
36	后浪	204051		2020-05-06T02:27:10.682108
37	今年最后一次超级月亮	180621		2020-05-06T02:27:10.682231
38	许魏洲沁园春雪	168153	新	2020-05-06T02:27:10.682353
39	吴青峰起风了蜂鸟联唱	149398		2020-05-06T02:27:10.682506
40	如何让熊孩子快速午睡	147714		2020-05-06T02:27:10.682628
41	医疗条件最好的美国为何病例数全球最高	147016		2020-05-06T02:27:10.682748
42	杭州健康码	143980	新	2020-05-06T02:27:10.682871
43	上网课促使防蓝光眼镜大卖	135105	新	2020-05-06T02:27:10.683022
44	emoji家乡地名	132038		2020-05-06T02:27:10.683177
45	FPX冠军皮肤首秀	127279		2020-05-06T02:27:10.683299
46	海南网友田间地头看胖五发射	124901	新	2020-05-06T02:27:10.683419
47	张艺兴最美风景线	123099		2020-05-06T02:27:10.683574
48	乒乓球队合唱我爱你中国	114373		2020-05-06T02:27:10.683696
49	美国疫情	111093		2020-05-06T02:27:10.683819
50	胖五	110922		2020-05-06T02:27:10.683939
