排名	关键词	热度	特征	时间
1	马思纯吃药控制情绪	5444826	新	2020-06-27T08:40:23.007323
2	被顶替者苟晶怀疑自己早被选中	3420795	沸	2020-06-27T08:40:23.007506
3	今天星期几 好想吻你呀	1763830	沸	2020-06-27T08:40:23.007662
4	张含韵 迪士尼在逃的中国公主	1757167	沸	2020-06-27T08:40:23.007809
5	黄晓明安慰刘芸	1747220	新	2020-06-27T08:40:23.007955
6	张雨绮 reaction担当	1051683		2020-06-27T08:40:23.008115
7	中方再次敦促加方立即释放孟晚舟	1049482	新	2020-06-27T08:40:23.008232
8	西班牙从去年3月废水中检出新冠病毒	1012262	沸	2020-06-27T08:40:23.008373
9	10天后高考	1002023	沸	2020-06-27T08:40:23.008521
10	大碗宽面练习室版	972125	新	2020-06-27T08:40:23.008663
11	王霏霏回怼恶评	942558		2020-06-27T08:40:23.008804
12	蔡徐坤秒撕郑恺	936869		2020-06-27T08:40:23.008935
13	瑞幸咖啡停牌声明	902889		2020-06-27T08:40:23.009064
14	特朗普挪用资金建边境墙被裁定违法	875809		2020-06-27T08:40:23.009192
15	北京新增确诊17例	857044		2020-06-27T08:40:23.009319
16	塞尔达	847574	新	2020-06-27T08:40:23.009445
17	北京新冠疑似患者说政府够意思	841779		2020-06-27T08:40:23.009603
18	金晨泪痣妆	793575		2020-06-27T08:40:23.009728
19	假如林黛玉活在现代	640781		2020-06-27T08:40:23.009853
20	男子进山捡垃圾5年捡4万瓶子	432712	新	2020-06-27T08:40:23.009977
21	BLACKPINK新歌初舞台	421253	新	2020-06-27T08:40:23.010134
22	陈情令开播一周年	392495		2020-06-27T08:40:23.010292
23	朱朝阳严良合体大片	297140		2020-06-27T08:40:23.010417
24	宜昌暴雨	252757		2020-06-27T08:40:23.010540
25	美众议院通过将华盛顿设为第51州	240835		2020-06-27T08:40:23.010665
26	岳云鹏变魔术找了三个卧底	227768		2020-06-27T08:40:23.010791
27	万茜 走啥花路	222727		2020-06-27T08:40:23.010916
28	中考	212942		2020-06-27T08:40:23.011042
29	公交司机昏迷前一秒将车停好	196043		2020-06-27T08:40:23.011168
30	四川人对一道菜的最高评价	176981		2020-06-27T08:40:23.011293
31	火箭少女跳无价之姐	175808	新	2020-06-27T08:40:23.011418
32	蓝盈莹抠脚式演讲	174365		2020-06-27T08:40:23.011575
33	当有人说没事的时候	171894		2020-06-27T08:40:23.011701
34	电网工人高空行走4小时	156719	新	2020-06-27T08:40:23.011826
35	NBA新增16人感染新冠	131289		2020-06-27T08:40:23.011983
36	赵小棠小号	128642		2020-06-27T08:40:23.012131
37	陈立农林依晨微电影MV	128017		2020-06-27T08:40:23.012256
38	医生跪地救人眼镜都甩飞了	124255		2020-06-27T08:40:23.012378
39	高三考生的真实写照	101566		2020-06-27T08:40:23.012503
40	中国传媒大学云毕业典礼	100089		2020-06-27T08:40:23.012628
41	周深为毕业生献唱	99191		2020-06-27T08:40:23.012752
42	黄子韬 不是每个人都可以成为李宇春	99127	新	2020-06-27T08:40:23.012876
43	敦促加方停止搞麦克风外交对华施压	97624		2020-06-27T08:40:23.013034
44	粉笔模考	95148		2020-06-27T08:40:23.013159
45	北京15天新增280例都去过哪	88915		2020-06-27T08:40:23.013283
46	学习时和朋友的对话	78074		2020-06-27T08:40:23.013409
47	美方没资格对香港事务说三道四	75591		2020-06-27T08:40:23.013536
48	英国格拉斯哥发生持刀伤人事件	64613		2020-06-27T08:40:23.013662
49	柴鸡蛋	55139		2020-06-27T08:40:23.013788
50	NBA公布复赛赛程	42237		2020-06-27T08:40:23.013913
