排名	关键词	热度	特征	时间
1	黄圣依说话	2924650	沸	2020-06-19T13:06:21.958445
2	两省市连续5天以上新增本土确诊	2420599		2020-06-19T13:06:21.958627
3	眼纹眼袋有救吗	2412265	荐	2020-06-19T13:06:21.958754
4	秦昊报名披荆斩棘的哥哥	2344827	新	2020-06-19T13:06:21.958903
5	张雨绮 哇哦哇哦	1840800	新	2020-06-19T13:06:21.959048
6	披荆斩棘的哥哥	1705405	沸	2020-06-19T13:06:21.959191
7	美图秀秀声明	1342570	沸	2020-06-19T13:06:21.959334
8	山东242人冒名顶替取得学历	1157447	沸	2020-06-19T13:06:21.959484
9	高考中发热咳嗽需到隔离考场	1130163		2020-06-19T13:06:21.959625
10	姜贞羽退赛	1125905	沸	2020-06-19T13:06:21.959739
11	北京8例确诊为新发地面面俱到餐馆员工	1107485		2020-06-19T13:06:21.959915
12	乘风破浪的姐姐	684386		2020-06-19T13:06:21.960062
13	北大国际医院1例新增为急诊科护士	365109		2020-06-19T13:06:21.960182
14	北京吸纳武汉抗疫一线专家开展工作	330036	新	2020-06-19T13:06:21.960307
15	外交部称什么是人质外交最好问加拿大	305755	新	2020-06-19T13:06:21.960468
16	新发地水产豆制品售卖区阳性标本较多	302584	新	2020-06-19T13:06:21.960628
17	李维嘉帮阚清子追星刘雨昕	301930	新	2020-06-19T13:06:21.960786
18	儿子用拖鞋暴打住院父亲	299943	新	2020-06-19T13:06:21.960943
19	大碗宽面组氛围	299327		2020-06-19T13:06:21.961099
20	贾静雯首次晒梧桐妹正脸照	298320		2020-06-19T13:06:21.961224
21	被顶替上学的王娜娜现状	296627		2020-06-19T13:06:21.961349
22	当兵哥哥在网上看到自己训练的视频	294524		2020-06-19T13:06:21.961474
23	疾控中心建议水果去皮食用	294235		2020-06-19T13:06:21.961602
24	社恐人群的噩梦	263452		2020-06-19T13:06:21.961725
25	刘芸	259297		2020-06-19T13:06:21.961847
26	沈梦辰摔成表情包	257325		2020-06-19T13:06:21.961972
27	花5600万建网络商城显示页面不存在	244327	新	2020-06-19T13:06:21.962097
28	浙江专升本成绩	206798	新	2020-06-19T13:06:21.962254
29	发生过疫情的学校不能作为高考考点	199647		2020-06-19T13:06:21.962411
30	刘诗诗荷叶边露肩格纹裙	199308	新	2020-06-19T13:06:21.962538
31	IU新歌Into the I LAND	198300	新	2020-06-19T13:06:21.962694
32	清华毕业生办云跳蚤市场	195762		2020-06-19T13:06:21.962852
33	众泰汽车亏百亿	191469		2020-06-19T13:06:21.962976
34	今年高考报名人数比去年增加40万	188538		2020-06-19T13:06:21.963098
35	王俊凯唱想见你	188188		2020-06-19T13:06:21.963222
36	螺蛳粉粽子	187365		2020-06-19T13:06:21.963345
37	仝卓 读完这本书感悟很多	176256		2020-06-19T13:06:21.963468
38	村民用四川话向遛弯大熊猫打招呼	170010		2020-06-19T13:06:21.963592
39	美警察点餐等太久怀疑被下毒	166717	新	2020-06-19T13:06:21.963716
40	2022年左右中国将进入老龄社会	159528		2020-06-19T13:06:21.963874
41	生肉不直接冲洗怎么洗	151215		2020-06-19T13:06:21.963998
42	王一博夏日冲浪店	148037		2020-06-19T13:06:21.964142
43	滴滴顺风车将恢复跨城服务	147657	新	2020-06-19T13:06:21.964276
44	全国房贷利率连续6个月下降	147142	新	2020-06-19T13:06:21.964392
45	选秀中的惊艳endingpose	146635	新	2020-06-19T13:06:21.964501
46	上交所修订上证综合指数编制方案	146185	新	2020-06-19T13:06:21.964610
47	FPX WE	145882	新	2020-06-19T13:06:21.964722
48	创造营学长合作舞台	145457		2020-06-19T13:06:21.964830
49	成都新津县撤县设区	136741	新	2020-06-19T13:06:21.964916
50	低风险地区影剧院为何仍未开放	130611		2020-06-19T13:06:21.965028
