排名	关键词	热度	特征	时间
1	天降铁球砸死女婴整栋楼被判赔	3310803	新	2020-09-05T13:48:44.828122
2	宁静爸爸好年轻	1246349	热	2020-09-05T13:48:44.828303
3	张艺兴火舞台燃爆了	1161815	荐	2020-09-05T13:48:44.828414
4	央视曝光境外医疗豪华旅游套路	921217	新	2020-09-05T13:48:44.828491
5	高校宿舍楼放女性卫生用品售货机	900182	新	2020-09-05T13:48:44.828568
6	明日之子四进三直播好顶	898349	荐	2020-09-05T13:48:44.828643
7	孙坚 选秀避雷针	869629		2020-09-05T13:48:44.828717
8	特朗普宣称中国死亡人数比美国多得多	752104	沸	2020-09-05T13:48:44.828777
9	黄龄工作室发视频回应	646016	热	2020-09-05T13:48:44.828853
10	国产新冠灭活疫苗实物首次亮相	631915		2020-09-05T13:48:44.828927
11	南京数百人热血救回车祸重伤患者	620898	新	2020-09-05T13:48:44.828986
12	过山车故障20名游客倒挂空中	581671	新	2020-09-05T13:48:44.829061
13	阻止车辆过桥30秒后桥塌了	556816		2020-09-05T13:48:44.829135
14	可能这就是诺兰吧	497303		2020-09-05T13:48:44.829194
15	姐姐成团 花少	385337		2020-09-05T13:48:44.829253
16	珠海大桥一货车侧翻坠海	368955		2020-09-05T13:48:44.829313
17	谭炳文去世	359004	热	2020-09-05T13:48:44.829373
18	杨澜 像极了上班的你才对	358615		2020-09-05T13:48:44.829447
19	00后女狙击手光荣退伍	353602		2020-09-05T13:48:44.829505
20	武磊连续两场破门	349936	新	2020-09-05T13:48:44.829564
21	刘逸云庆fx出道11周年	348049	新	2020-09-05T13:48:44.829638
22	泷岛海	342220	新	2020-09-05T13:48:44.829711
23	万茜情绪大片	341281		2020-09-05T13:48:44.829784
24	芒果运镜	306458		2020-09-05T13:48:44.829843
25	养猫后怎么吃饭	292192		2020-09-05T13:48:44.829902
26	花木兰评分	279644		2020-09-05T13:48:44.829961
27	西北民族大学通报265名学生不适	262757		2020-09-05T13:48:44.830020
28	信条观后感	243134	新	2020-09-05T13:48:44.830079
29	世界反兴奋剂机构或将制裁美国	233660		2020-09-05T13:48:44.830151
30	PP体育解约后决定起诉英超	228934		2020-09-05T13:48:44.830210
31	有些鸭走着走着就散了	227689		2020-09-05T13:48:44.830268
32	阿朵最后用辫子打鼓	221897		2020-09-05T13:48:44.830326
33	潜逃加拿大6年猎狐对象回国投案	219896		2020-09-05T13:48:44.830385
34	上帝发明了选秀	188181		2020-09-05T13:48:44.830443
35	特朗普政府考虑将中芯国际列入黑名单	176384		2020-09-05T13:48:44.830502
36	恋爱是场单刀赴会的幻想	175567		2020-09-05T13:48:44.830561
37	法国历史舞蹈全国赛	173974	新	2020-09-05T13:48:44.830618
38	张雨绮 巴黎不远队也不长	173402		2020-09-05T13:48:44.830690
39	见过哪些取得草率的名字	166807		2020-09-05T13:48:44.830748
40	李宇春粉丝诠释追星的含义	147930		2020-09-05T13:48:44.830806
41	有个学法律朋友的重要性	144913		2020-09-05T13:48:44.830864
42	成都跳河救人的哥告别会举行	126085		2020-09-05T13:48:44.830922
43	山东巨型火烧云	124398		2020-09-05T13:48:44.830980
44	萌娃因名字难写大哭	121323		2020-09-05T13:48:44.831037
45	海浪来时黄明昊一把抱起安崎	121131	新	2020-09-05T13:48:44.831096
46	和路人合照有多可爱	121032	新	2020-09-05T13:48:44.831169
47	数辆过路车25秒静待老人过马路	120842	新	2020-09-05T13:48:44.831242
48	KPL取消东西部	120627		2020-09-05T13:48:44.831315
49	中级财管	120400		2020-09-05T13:48:44.831374
50	英国主播直播中大骂口罩并剪碎	120236		2020-09-05T13:48:44.831432
