排名	关键词	热度	特征	时间
1	萧亚轩男友吐血送医	415288	热	2020-07-20T20:41:57.916052
2	英国暂停与香港间的引渡条约	338491		2020-07-20T20:41:57.916252
3	大张伟喊你吃夜宵	319418	荐	2020-07-20T20:41:57.916389
4	许凯 我的姓都打错了	288297	沸	2020-07-20T20:41:57.916553
5	浙江大学	273403	沸	2020-07-20T20:41:57.916715
6	努尔特巴特尔	250509	沸	2020-07-20T20:41:57.916875
7	宁静问王霏霏今年贵庚	195757	热	2020-07-20T20:41:57.917032
8	在地铁里收获的男朋友	153549		2020-07-20T20:41:57.917192
9	李子柒夏天的味道	139848	沸	2020-07-20T20:41:57.917320
10	马浚伟论文查重率0.77%	136563		2020-07-20T20:41:57.917477
11	王漫妮感情观	126931		2020-07-20T20:41:57.917602
12	穿越火线	122445		2020-07-20T20:41:57.917729
13	西安白鹿原发现西汉早期大型墓葬	86539		2020-07-20T20:41:57.917857
14	电影院复映首日全国票房超330万	82177		2020-07-20T20:41:57.917984
15	三十而已特效	82116		2020-07-20T20:41:57.918112
16	喀什输入病例密接核酸检测均为阴性	81668		2020-07-20T20:41:57.918237
17	金晨用杜华送的螺蛳粉丰唇	80328	新	2020-07-20T20:41:57.918365
18	顾佳搞定于太太	79293	新	2020-07-20T20:41:57.918523
19	二十不惑	78358		2020-07-20T20:41:57.918684
20	陈薇团队新冠疫苗二期临床试验结果	77675		2020-07-20T20:41:57.918811
21	26个人拥有世界一半财富	76156		2020-07-20T20:41:57.918936
22	甜过头的求婚现场	75673		2020-07-20T20:41:57.919062
23	景区回应挂张东升禁入告示牌	74914		2020-07-20T20:41:57.919190
24	恋爱中最加分的细节	73570		2020-07-20T20:41:57.919318
25	美国全国数万人罢工8分46秒	72542		2020-07-20T20:41:57.919444
26	郭敬明接受采访被抢镜	68005		2020-07-20T20:41:57.919569
27	小乔天鹅之梦优化	66603		2020-07-20T20:41:57.919695
28	朱一龙听雷	63391		2020-07-20T20:41:57.919821
29	坚决防止家长他人代劳等参赛造假行为	62495		2020-07-20T20:41:57.919945
30	卡姆当庭致歉	61919		2020-07-20T20:41:57.920085
31	吴亦凡头发该剪了	57997		2020-07-20T20:41:57.920212
32	遇到前女友的现任	52991		2020-07-20T20:41:57.920338
33	从地球到火星要飞行6个半月	50985		2020-07-20T20:41:57.920463
34	外交部回应英国将暂停与香港引渡条约	50914		2020-07-20T20:41:57.920596
35	乌鲁木齐为差旅人员提供免费食宿	50913		2020-07-20T20:41:57.920722
36	金莎择偶标准	49436		2020-07-20T20:41:57.920849
37	海底捞回应塑料乌鸡卷事件	47517		2020-07-20T20:41:57.920975
38	上海遛狗不牵绳不挂牌将当场罚款	47034		2020-07-20T20:41:57.921099
39	万能凉面公式	44134		2020-07-20T20:41:57.921225
40	马尚确诊新冠	40150		2020-07-20T20:41:57.921351
41	重启的工作室	39044		2020-07-20T20:41:57.921475
42	李斯丹妮 为什么要用红不红来评判艺人	38713		2020-07-20T20:41:57.921600
43	AirPods耳机挂饰	35637		2020-07-20T20:41:57.921725
44	哈啰单车崩了	34803		2020-07-20T20:41:57.921851
45	因为名字产生的误会	34678		2020-07-20T20:41:57.921976
46	赵雷	34573		2020-07-20T20:41:57.922100
47	给电影院的一句情话	33531		2020-07-20T20:41:57.922227
48	乌鲁木齐可能污染的外环境均已消毒	33185		2020-07-20T20:41:57.922352
49	成都首位进影厅观众终身免费观影	33183		2020-07-20T20:41:57.922478
50	宁静看到白冰齐刘海的反应	32916		2020-07-20T20:41:57.922603
