排名	关键词	热度	特征	时间
1	林有有许幻山手机备注	4516660	热	2020-08-06T07:09:42.233678
2	医保局回应一针药卖70万	1587179	新	2020-08-06T07:09:42.233860
3	趣话文博	1562852	荐	2020-08-06T07:09:42.234012
4	教育部提醒查不到代码都是虚假大学	1506087	热	2020-08-06T07:09:42.234157
5	一见倾心阵容	1385581	沸	2020-08-06T07:09:42.234302
6	校园vlog大赛	1325647	荐	2020-08-06T07:09:42.234444
7	钟晓芹陈屿许子言像一家三口	1219097	热	2020-08-06T07:09:42.234586
8	TFBOYS新歌	1143311	新	2020-08-06T07:09:42.234725
9	襄阳失踪女童被翻墙逃走邻居杀害	1115274	热	2020-08-06T07:09:42.234864
10	黎巴嫩不反对就爆炸展开国际调查	1107843		2020-08-06T07:09:42.235004
11	张一山宋妍霏分手	1107060	沸	2020-08-06T07:09:42.235116
12	江疏影 不爱比不婚更可怕	1083514	热	2020-08-06T07:09:42.235255
13	美国新冠肺炎确诊超481万	1053042		2020-08-06T07:09:42.235396
14	曾志伟老婆去世	1022885	热	2020-08-06T07:09:42.235509
15	美国卫生部长将访台	1001845		2020-08-06T07:09:42.235647
16	多所高校公布录取通知书设计	972314		2020-08-06T07:09:42.235757
17	景区上演现实版鱼跃龙门	931796		2020-08-06T07:09:42.235869
18	第一炉香剧照	887531	新	2020-08-06T07:09:42.235981
19	小伙三年为女友种出半亩荷塘	876198	新	2020-08-06T07:09:42.236142
20	基金	821886		2020-08-06T07:09:42.236281
21	湖南天才少女回应华为百万年薪	797877		2020-08-06T07:09:42.236393
22	陈伟霆车库黑客大片	785002	新	2020-08-06T07:09:42.236504
23	宁吉喆说下半年最大挑战是稳就业	778928	新	2020-08-06T07:09:42.236643
24	我喜欢你预告	727492		2020-08-06T07:09:42.236795
25	重庆天空之镜	720722		2020-08-06T07:09:42.236923
26	TFBOYS七周年演唱会主视觉海报	716960		2020-08-06T07:09:42.237050
27	美国报告多起喝洗手液致死事件	668295	新	2020-08-06T07:09:42.237174
28	福奇称家人遭受死亡威胁	513157		2020-08-06T07:09:42.237331
29	星际穿越票房破8亿	456111	新	2020-08-06T07:09:42.237453
30	巴菲特持股苹果7个月赚300亿美元	437651		2020-08-06T07:09:42.237608
31	官方通报女子台风天关窗坠亡	429374		2020-08-06T07:09:42.237733
32	央视专访张玉环	311843		2020-08-06T07:09:42.237856
33	黎巴嫩华人讲述爆炸瞬间	265999		2020-08-06T07:09:42.237979
34	深圳地铁	249314		2020-08-06T07:09:42.238101
35	高校通知书出校徽盲盒	211987	新	2020-08-06T07:09:42.238224
36	杀害襄阳7岁女童嫌疑人被抓获	210738		2020-08-06T07:09:42.238381
37	第一视角看南京特警夏训	185937		2020-08-06T07:09:42.238506
38	这才是真正的仙女下凡	185438		2020-08-06T07:09:42.238629
39	阿联酋一果蔬市场突发大火	181389		2020-08-06T07:09:42.238751
40	明日方舟	176463	新	2020-08-06T07:09:42.238874
41	13岁盲童天籁之音曾获国际大奖	155586		2020-08-06T07:09:42.239028
42	郭敬明微电影太好哭了	145929		2020-08-06T07:09:42.239152
43	北京市补贴232家影院共2000万元	130368		2020-08-06T07:09:42.239276
44	张雨绮双马尾旗袍造型	123978		2020-08-06T07:09:42.239399
45	周寻说喜欢姜小果	121331		2020-08-06T07:09:42.239522
46	陆远下线	115051		2020-08-06T07:09:42.239645
47	雷霆战胜湖人	113256		2020-08-06T07:09:42.239767
48	上海开出首张控烟顶额罚单	112395		2020-08-06T07:09:42.239892
49	新疆新增本土病例27例	109735		2020-08-06T07:09:42.240030
50	辽宁新增3例本土病例	103074		2020-08-06T07:09:42.240159
