排名	关键词	热度	特征	时间
1	关晓彤为鹿晗庆生	763758	新	2020-04-19T20:51:26.361572
2	上海巨响	543913	新	2020-04-19T20:51:26.361758
3	钱枫又胖了	359258	热	2020-04-19T20:51:26.361920
4	鹿晗	332860	新	2020-04-19T20:51:26.362086
5	一条小团团露脸	246094	热	2020-04-19T20:51:26.362256
6	夫妻的世界气人	193060		2020-04-19T20:51:26.362419
7	武汉两医生被ECMO救回后脸色发黑	169108		2020-04-19T20:51:26.362548
8	孙力军接受中央纪委国家监委调查	162358		2020-04-19T20:51:26.362678
9	张贵妃怀孕	160950	热	2020-04-19T20:51:26.362808
10	央视15分钟节目谢谢网友为湖北拼单	159443		2020-04-19T20:51:26.362969
11	baby吃到自己种的鸡毛菜	159421	热	2020-04-19T20:51:26.363102
12	13岁男孩杀害10岁堂妹抛尸后仍闲逛	159374		2020-04-19T20:51:26.363264
13	天天向上	123955		2020-04-19T20:51:26.363393
14	中国为42000多位援鄂医护拍肖像照	111698		2020-04-19T20:51:26.363519
15	浙江仙居发现珍稀中华斑羚	103744		2020-04-19T20:51:26.363646
16	女子民政局门口遭丈夫暴打	101766		2020-04-19T20:51:26.363771
17	虞书欣外网人气	99753	热	2020-04-19T20:51:26.363899
18	日本景点砍80万株郁金香	99497		2020-04-19T20:51:26.364062
19	张妼晗什么时候下线	95944		2020-04-19T20:51:26.364203
20	汉服并不是突然火起来的	94637		2020-04-19T20:51:26.364334
21	Ella闻JonyJ头皮	93119		2020-04-19T20:51:26.364460
22	西班牙新增死亡病例数降至四周最低	90292		2020-04-19T20:51:26.364587
23	秦霄贤 声声慢	89256		2020-04-19T20:51:26.364715
24	十八岁喜欢的人怎么样了	86960		2020-04-19T20:51:26.364842
25	4名儿童土方内死亡定性为刑事案件	82511		2020-04-19T20:51:26.364971
26	粉丝男友改名白敬亭男朋友	79941		2020-04-19T20:51:26.365097
27	你嗑过最早的一对CP	77805		2020-04-19T20:51:26.365224
28	王俊凯进不去家门	75434		2020-04-19T20:51:26.365349
29	多地最新暑假时间	74466		2020-04-19T20:51:26.365475
30	发现4名儿童尸体小区曾被举报违建	74151		2020-04-19T20:51:26.365600
31	我怕我没有机会和你说一声再见	67070		2020-04-19T20:51:26.365730
32	烧饼曹鹤阳淘汰	66629		2020-04-19T20:51:26.365858
33	海外华人给张伟丽送米和电饭锅	64577		2020-04-19T20:51:26.365983
34	个别省份本土聚集性病例持续增加	62962		2020-04-19T20:51:26.366110
35	中华白海豚罕见携幼崽现身	62305		2020-04-19T20:51:26.366234
36	曹皇后打张茂则	61570		2020-04-19T20:51:26.366359
37	剑魔伤害1676	60795		2020-04-19T20:51:26.366483
38	男明星的身高梗	58638		2020-04-19T20:51:26.366608
39	吉娜抱起150斤的郎朗	55453		2020-04-19T20:51:26.366734
40	武术老师上网课被猫咪打断	55018		2020-04-19T20:51:26.366860
41	不完美的她大结局	52816		2020-04-19T20:51:26.366980
42	毕业论文致谢大赏	51802		2020-04-19T20:51:26.367095
43	被埋土方两孩子家属曾报警孩子不见	48361		2020-04-19T20:51:26.367206
44	清平乐预告	48058		2020-04-19T20:51:26.367323
45	广州一星巴克发现疑似病例	47084		2020-04-19T20:51:26.367436
46	还没适应戴口罩的泰国警官	46482		2020-04-19T20:51:26.367551
47	孙红雷也在看青你2	42842		2020-04-19T20:51:26.367667
48	土方被埋儿童家属发声	38902		2020-04-19T20:51:26.367784
49	比伯思念科比Gigi	37425		2020-04-19T20:51:26.367898
50	iG锁定常规赛第一	37096		2020-04-19T20:51:26.368011
