排名	关键词	热度	特征	时间
1	李智楠给金莎投票	2983850	新	2020-07-03T03:04:08.137191
2	山东校长11岁儿子冒名顶替他人入公职	2474759	新	2020-07-03T03:04:08.137328
3	美国新冠肺炎确诊超273万	1979701		2020-07-03T03:04:08.137445
4	当90后成了家长	1821770	沸	2020-07-03T03:04:08.137535
5	印度千万粉丝大V吐苦水	1330908	新	2020-07-03T03:04:08.137647
6	美国出现巨型圆盘状陆架云	1276369	新	2020-07-03T03:04:08.137756
7	7月有5大天象	1072134	新	2020-07-03T03:04:08.137865
8	日本发生大规模食物中毒事件	988102	热	2020-07-03T03:04:08.137973
9	港府明确光复香港口号有港独含意	921186	新	2020-07-03T03:04:08.138081
10	艾克里里	876254	沸	2020-07-03T03:04:08.138189
11	以为是灯坏了后来发现是雨	784724		2020-07-03T03:04:08.138297
12	北京新增2例确诊	657641	新	2020-07-03T03:04:08.138382
13	巴西专家称11月下水道中已存新冠病毒	567984	新	2020-07-03T03:04:08.138489
14	景区人员称六峰山火了心情很矛盾	404688		2020-07-03T03:04:08.138595
15	海陆嗑到了自己的CP	395004	热	2020-07-03T03:04:08.138682
16	杭州南站	392870	新	2020-07-03T03:04:08.138788
17	武汉82岁医生新冠肺炎治愈返岗	392030	新	2020-07-03T03:04:08.138895
18	马斯克卖掉洛杉矶四套房产	389978	新	2020-07-03T03:04:08.139002
19	原来乌龟也能坐着	387912		2020-07-03T03:04:08.139109
20	雷佳音工作室声明	385687		2020-07-03T03:04:08.139194
21	都市丽人暂关90%门店	364377		2020-07-03T03:04:08.139279
22	99分女朋友	337831		2020-07-03T03:04:08.139363
23	地震时医护抱26个新生儿冲下楼	335859		2020-07-03T03:04:08.139448
24	獐子岛财务总监申请辞职	324392		2020-07-03T03:04:08.139532
25	地震瞬间狗狗跑回屋叫人	321783		2020-07-03T03:04:08.139616
26	直男说话艺术大赏	307925	新	2020-07-03T03:04:08.139700
27	22岁女研究生支教途中遇车祸去世	305985		2020-07-03T03:04:08.139805
28	交警回避让情侣拍照	299191		2020-07-03T03:04:08.139890
29	建议美方把所谓的美丽风景线留给自己	277893		2020-07-03T03:04:08.139973
30	迪丽热巴生图	265548		2020-07-03T03:04:08.140073
31	24岁棋手范蕴若意外离世	260137		2020-07-03T03:04:08.140159
32	贾玲范丞丞郑爽跳无价之姐	236386		2020-07-03T03:04:08.140242
33	当代女生有多令人心动	227801		2020-07-03T03:04:08.140325
34	赵立坚批蓬佩奥4方面无知	221428		2020-07-03T03:04:08.140409
35	世界上最小的猫咪	215603		2020-07-03T03:04:08.140492
36	小娘惹	207875		2020-07-03T03:04:08.140576
37	字节跳动副总裁再吐槽腾讯	207261		2020-07-03T03:04:08.140660
38	明星最杀的killingpart	183510		2020-07-03T03:04:08.140744
39	31省区市新增确诊5例	180183	新	2020-07-03T03:04:08.140828
40	减脂麻辣烫花式吃法	179088		2020-07-03T03:04:08.140933
41	周艺轩	151063		2020-07-03T03:04:08.141016
42	2020我国已痛失19位院士	143425		2020-07-03T03:04:08.141099
43	西电毕业生戴电路板学士帽	141801		2020-07-03T03:04:08.141182
44	许飞下岗站姐再就业	141204		2020-07-03T03:04:08.141266
45	高三老师婚礼当天穿喜服拍毕业照	130207		2020-07-03T03:04:08.141348
46	老年生活图鉴	123777	新	2020-07-03T03:04:08.141433
47	西藏军区开微博后首条视频	122811		2020-07-03T03:04:08.141538
48	被骗进传销取钱时教科书式求救	121729		2020-07-03T03:04:08.141621
49	曼城大胜利物浦	104513	新	2020-07-03T03:04:08.141703
50	缅甸遇难人数最多的一次矿难	80337		2020-07-03T03:04:08.141816
