排名	关键词	热度	特征	时间
1	付鹏告别李佳琦选品团队	3817795	热	2020-09-23T12:46:54.323124
2	钟南山表示抗疫让年轻人感受到医生价值	2690730		2020-09-23T12:46:54.323230
3	一起追光前行	2455347	荐	2020-09-23T12:46:54.323303
4	秋天的第一杯奶茶	2455347	沸	2020-09-23T12:46:54.323388
5	韩国推离婚夫妇重聚生活综艺	2119098	热	2020-09-23T12:46:54.323483
6	微博聚好玩	1876657	荐	2020-09-23T12:46:54.323586
7	撒贝宁尴尬的C位	1746111	新	2020-09-23T12:46:54.323686
8	打赏女主播13万后男子讨要被驳回	1366669		2020-09-23T12:46:54.323786
9	允许持三类有效居留许可外国人入境	1335528	新	2020-09-23T12:46:54.323870
10	2020年扩招了18.9万人	1328460		2020-09-23T12:46:54.323970
11	瓦妮莎起诉警察泄露科比遗骸照	1324549	新	2020-09-23T12:46:54.324064
12	邓超单方面宣布邓超工作室解散	948846	热	2020-09-23T12:46:54.324166
13	森碟晒黑了	923091	热	2020-09-23T12:46:54.324265
14	四所高校应届毕业生可直接落户上海	799266		2020-09-23T12:46:54.324364
15	上海市副市长龚道安被免职	738857		2020-09-23T12:46:54.324446
16	曲婉婷	689233	热	2020-09-23T12:46:54.324528
17	小张 初衷是想得到应有的赔付	684935		2020-09-23T12:46:54.324616
18	D站被判赔B站300万元	681202		2020-09-23T12:46:54.324698
19	甘肃警方通报8岁男孩路边死亡	677243		2020-09-23T12:46:54.324780
20	黄金	667787		2020-09-23T12:46:54.324862
21	有翡北京卫视	661615	新	2020-09-23T12:46:54.324942
22	河南一幼儿园接送车与货车相撞	659720	新	2020-09-23T12:46:54.325041
23	孙俪佟大为18年后再合作	614199		2020-09-23T12:46:54.325132
24	男生寝室能有多性感	565580		2020-09-23T12:46:54.325200
25	我国是世界公认最有安全感国家之一	544533		2020-09-23T12:46:54.325270
26	成灿好帅	536556	新	2020-09-23T12:46:54.325353
27	徐帆朱一龙演母子	501387		2020-09-23T12:46:54.325452
28	白色大闸蟹隔着壳能看到蟹黄	405556		2020-09-23T12:46:54.325534
29	怕磕到孩子陌生大叔下意识捂住桌角	403162		2020-09-23T12:46:54.325615
30	华为回应在澳裁员	402240		2020-09-23T12:46:54.325695
31	明星大侦探第六季	402204		2020-09-23T12:46:54.325776
32	沈腾长春	350783		2020-09-23T12:46:54.325857
33	巩俐字体	341723		2020-09-23T12:46:54.325937
34	女子被前夫拽上车失联12天	291970		2020-09-23T12:46:54.326018
35	外交部回应美通过议案禁止进口新疆产品	279523		2020-09-23T12:46:54.326099
36	可乐糖醋排骨面	267086		2020-09-23T12:46:54.326181
37	胡一天你好神枪手开机	265187		2020-09-23T12:46:54.326261
38	密室中最没面子的鬼	243871		2020-09-23T12:46:54.326342
39	密室大逃脱	226611		2020-09-23T12:46:54.326422
40	当猫和老鼠遇上BLACKPINK	198124		2020-09-23T12:46:54.326503
41	NCT2020	187167	新	2020-09-23T12:46:54.326584
42	用C语言给孩子早教	166954		2020-09-23T12:46:54.326682
43	上海查获3000万元假网红月饼	164131		2020-09-23T12:46:54.326764
44	表情管理有多难	159217	新	2020-09-23T12:46:54.326850
45	飞天奖入围作品名单	158322		2020-09-23T12:46:54.326948
46	山西省考成绩	156753	新	2020-09-23T12:46:54.327028
47	北京卫视综艺片单	155105	新	2020-09-23T12:46:54.327127
48	广州彩虹	153882	新	2020-09-23T12:46:54.327213
49	外交部回应美官员指责中国干涉美大选	151180		2020-09-23T12:46:54.327311
50	贺军翔妻子提前两周剖腹产的原因	151031		2020-09-23T12:46:54.327392
