排名	关键词	热度	特征	时间
1	冯绍峰 这两天减下来了没人拍了	1831597	热	2020-08-13T18:34:01.408564
2	中国专家发现阿尔茨海默病生物标志物	955723	新	2020-08-13T18:34:01.408746
3	这世界值得放手一信	951662	荐	2020-08-13T18:34:01.408910
4	周震南 不是所有的猫都很温顺	948954	新	2020-08-13T18:34:01.409077
5	朴宰范	908963	新	2020-08-13T18:34:01.409238
6	新手美妆攻略	902648	荐	2020-08-13T18:34:01.409398
7	唐灿好可爱	866860	新	2020-08-13T18:34:01.409556
8	齐明月看凌霄的眼神	686142		2020-08-13T18:34:01.409714
9	杜锋	656929		2020-08-13T18:34:01.409840
10	多家美国企业联手抵制特朗普封杀微信	582382		2020-08-13T18:34:01.409965
11	贺子秋太难了	509886		2020-08-13T18:34:01.410091
12	孟美岐甩飞假发片	507009	热	2020-08-13T18:34:01.410216
13	小红书崩了	497544	新	2020-08-13T18:34:01.410374
14	天津一外籍人员在境外新冠检测阳性	397400	新	2020-08-13T18:34:01.410529
15	飘飘人设	391866		2020-08-13T18:34:01.410687
16	迪士尼停用所有二十世纪福克斯品牌	369002	热	2020-08-13T18:34:01.410813
17	马布里毒奶	364361		2020-08-13T18:34:01.410973
18	吴宣仪像极了考试的我	364004	新	2020-08-13T18:34:01.411098
19	夫妻闯义乌做直播带货半月赔5万	361040	新	2020-08-13T18:34:01.411255
20	学生骑电动车闯红灯被撞飞负全责	359757	新	2020-08-13T18:34:01.411415
21	女游客接二连三推倒告示牌	357118	新	2020-08-13T18:34:01.411573
22	小鬼背驾照考试题	354734		2020-08-13T18:34:01.411728
23	美国手机近七成中国制造	353402	新	2020-08-13T18:34:01.411854
24	白昊天真实身份	351755		2020-08-13T18:34:01.412025
25	低风险地区中小学生校园内无需戴口罩	318897		2020-08-13T18:34:01.412159
26	迪士尼在逃生物	297763		2020-08-13T18:34:01.412287
27	张含韵李佳琦直播	297447		2020-08-13T18:34:01.412411
28	朱一龙催更重启	297336	新	2020-08-13T18:34:01.412537
29	西安进口白虾包装部分样本新冠阳性	297015		2020-08-13T18:34:01.412695
30	特朗普称哈里斯和拜登都是社会主义者	296578		2020-08-13T18:34:01.412821
31	少女的真心是钻石	296431		2020-08-13T18:34:01.412950
32	鲍毓明发朋友圈称将开发布会	294829		2020-08-13T18:34:01.413076
33	鹿晗台词	294110		2020-08-13T18:34:01.413204
34	猫主人回应高空坠猫砸晕老人	290834	新	2020-08-13T18:34:01.413330
35	近7成受访美企对中国市场前景乐观	289716	新	2020-08-13T18:34:01.413489
36	农民种出袁隆平钟南山稻田画	288811	新	2020-08-13T18:34:01.413649
37	新手驾到	285242		2020-08-13T18:34:01.413805
38	程潇玻璃倒影	281619		2020-08-13T18:34:01.413931
39	美国今年已有424家公司破产	266696	新	2020-08-13T18:34:01.414056
40	重启第一季大结局	254834		2020-08-13T18:34:01.414215
41	韩国多款婴儿哺乳枕被检出致癌物	241088	新	2020-08-13T18:34:01.414339
42	检察院提前介入山砀镇杀人案	233234		2020-08-13T18:34:01.414496
43	神盾局特工第七季完结	213871	新	2020-08-13T18:34:01.414621
44	司凤情人咒发作	202177	新	2020-08-13T18:34:01.414779
45	阿里巴巴注册新公司京西	197766		2020-08-13T18:34:01.414937
46	北京云隙光	197298	新	2020-08-13T18:34:01.415061
47	原木里煤田管理局局长李永平被查	197156	新	2020-08-13T18:34:01.415218
48	贝壳集团上市	197058		2020-08-13T18:34:01.415378
49	和蔡徐坤握手的表情	176208		2020-08-13T18:34:01.415503
50	上海警方抓获29年前5死凶案嫌疑人	166465		2020-08-13T18:34:01.415628
